"CFS #","Case #","Date Reported","Date Occurred","Address","Incident","Disposition"
"CFS17-03-25-003343","UPD-170435","03/25/17 15:05","02/17/17 15:00","Common Name: BOYD GARAGE Location Detail: BICYCLE RACK, Athens, OH 45701","CONVERSION_LARCENY-THEFT THEFT - BICYCLES 2913","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-25-003345","UPD-170436","03/25/17 15:52","03/25/17 15:52","Common Name: HIGH ST Location Detail: 68 HIGH STREET, Athens, OH 45701","DISORDERLY CONDUCT OFFENSES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-25-003353","UPD","03/25/17 19:36","","SHAFER STREET Common Name: SHAFER STREET, Athens, OH 45701","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-25-003354","UPD","03/25/17 20:46","","Common Name: ACADEMIC RESEARCH CENTER, Athens, OH 45701","DISORDERLY CONDUCT OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-25-003355","UPD","03/25/17 21:07","","RIDGES PROPERTY Common Name: RIDGES Location Detail: KENNEDY MUSEUM, Athens, OH 45701","TRESPASSING OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-25-003359","UPD-170437","03/25/17 22:33","03/25/17 22:33","16 WEST GREEN DRIVE Common Name: GROSVENOR HALL Location Detail: & PARKS HALL, Athens, OH 45701","POSSESSION OF DRUG PARAPHERNALIA","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-25-003360","UPD","03/25/17 22:42","","RIDGES PROPERTY Common Name: RIDGES, Athens, OH 45701","TRESPASSING OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-25-003364","UPD-170439","03/25/17 23:26","03/25/17 23:26","SOUTH GREEN Common Name: SOUTH GREEN Location Detail: BLEACHERS","POSSESSION OF DRUG PARAPHERNALIA","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-25-003363","UPD-170438","03/25/17 23:30","03/25/17 23:30","UNIVERSITY TERRACE Common Name: KONNEKER ALUMNI CENTER","ALCOHOL OFFENSE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-26-003365","UPD-170440","03/26/17 00:13","03/26/17 00:13","58 EAST GREEN DRIVE Common Name: GAMERTSFELDER HALL Location Detail: 101","POSSESSION OF DRUG PARAPHERNALIA","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-03-26-003366","UPD","03/26/17 00:25","","MILL STREET Common Name: MILL STREET","DISORDERLY CONDUCT OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
