"CFS #","Case #","Date Reported","Date Occurred","Address","Incident","Disposition"
"CFS19-10-25-011941","UPD-190997","10/25/19 21:21","10/25/19 21:21","Common Name: PLAYGROUND DRIVE Location Detail: PLAYGROUND @ STEWART, ATHENS, OH 45701","ALCOHOL OFFENSE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-25-011942","UPD-190998","10/25/19 21:24","10/25/19 21:24","Common Name: COLLEGE STREET Location Detail: SECURE LOT NEXT TO APD, ATHENS, OH 45701","OPERATING A VEHICLE UNDER THE INFLUENCE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-25-011943","UPD-190999","10/25/19 21:48","10/25/19 21:48","93 MILL ST Common Name: MILL STREET, ATHENS 45701","ALCOHOL OFFENSE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-25-011946","UPD","10/25/19 23:22","","Common Name: MILL STREET Location Detail: & KERN","ALCOHOL OFFENSE","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-25-011947","UPD","10/25/19 23:25","","22 N MCKINLEY AVENUE Common Name: BROWN HALL Location Detail: 2ND FLOOR MEN'S RESTROOM","INTOXICATED PERSON","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-25-011948","UPD","10/25/19 23:50","","Common Name: STEWART STREET Location Detail: NEAR PARKING LOT 104, ATHENS, OH 45701","TRAFFIC BRAKE LIGHTS 4513.071","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-26-011951","UPD-191000","10/26/19 00:49","10/26/19 00:49","97 SOUTH GREEN DRIVE Common Name: CARR HALL Location Detail: LOUNGE AREA BETWEEN 121 & 123, ATHENS, OH 45701","EMERGENCY CALL","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-26-011953","UPD","10/26/19 01:16","","100 WEST GREEN DRIVE Common Name: BOYD HALL Location Detail: ROOM 322, ATHENS, OH 45701","INTOXICATED PERSON","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-26-011955","UPD-191001","10/26/19 01:31","10/26/19 01:31","Common Name: STEWART STREET Location Detail: VOLLEYBALL COURTS, ATHENS, OH 45701","INTOXICATED PERSON","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS19-10-26-011961","UPD","10/26/19 02:25","","100 WEST GREEN DRIVE Common Name: BOYD HALL Location Detail: ROOM 265, ATHENS, OH 45701","INTOXICATED PERSON","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
