Report Date,Report Time,Location,Offense Description,Earliest Date,Latest Date,Status,Incident
10/15/14 2:01,10/15/14 2:01,2509 Aggie RD,University Referral - Residence Hall Violation,10/14/14 23:55,10/14/14 23:56,Closed,14-00931
10/15/14 9:24,10/15/14 9:24,319 University Loop West  CRC,ACCIDENT-PARKING LOT,10/15/14 9:24,10/15/14 9:24,Closed,14-00932
10/15/14 15:15,10/15/14 15:15,111 N Caraway Road,ACCIDENT-PARKING LOT,10/15/14 14:55,10/15/14 15:00,Closed,14-00933
10/15/14 15:45,10/15/14 15:45,old track,Sick or Injured person,10/15/14 15:45,10/15/14 15:45,Closed,14-00934
10/15/14 16:05,10/15/14 16:05,Campus wide,HARASSMENT / CONDUCT THAT REPEATEDLY CAUSES ALARM OR SERIOUS ANNOYS ANOTHER,10/15/14 14:30,10/15/14 15:30,Closed,14-00935
10/15/14 16:34,10/15/14 16:34,114 Cooley  DR,Accident - Hit and Run,10/12/14 11:00,10/13/14 12:10,Closed,14-00936
10/15/14 17:31,10/15/14 17:31,101 N Caraway Road,Sick or Injured person,10/15/14 16:54,10/15/14 17:00,Closed,14-00937
10/15/14 18:22,10/15/14 18:22,330 University Loop West,Sick or Injured person,10/15/14 17:50,10/15/14 18:22,Closed,14-00938
10/16/14 10:31,10/16/14 10:31,101 N Driver ST,CARELESS AND PROHIBITED DRIVING,10/16/14 10:16,10/16/14 11:11,Closed,14-00939
10/16/14 10:31,10/16/14 10:31,101 N Driver ST,ACCIDENT-PARKING LOT,10/16/14 10:16,10/16/14 11:11,Closed,14-00939
10/16/14 13:19,10/16/14 13:19,2410 Aggie  RD,Fire Alarm,10/16/14 12:35,10/16/14 12:44,Closed,14-00940
10/16/14 15:07,10/16/14 15:07,319 University Loop West,HARASSMENT / CONDUCT THAT REPEATEDLY CAUSES ALARM OR SERIOUS ANNOYS ANOTHER,10/16/14 12:30,10/16/14 15:07,Closed,14-00941
10/16/14 17:18,10/16/14 17:18,113 Dean ST,ACCIDENT-PARKING LOT,10/16/14 16:40,10/16/14 16:57,Closed,14-00942
10/17/14 0:49,10/17/14 0:49,2509 Aggie  Road,University Referral - Drug Violation,10/17/14 0:49,10/17/14 0:49,Closed,14-00897
10/17/14 4:28,10/17/14 4:28,217 Olympic DR,University Referral - Possession of Firearms,10/17/14 4:08,10/17/14 4:08,Closed,14-00943
10/17/14 14:17,10/17/14 14:17,1115 University Loop East,"THEFT $1,000 OR LESS - ALL OTHERS",10/16/14 21:00,10/17/14 10:00,Closed,14-00944
10/17/14 14:22,10/17/14 14:22,910 University Loop East,"THEFT $1,000 OR LESS - ALL OTHERS",10/17/14 2:00,10/17/14 3:00,Awaiting Information,14-00945
10/17/14 20:01,10/17/14 20:01,2508 Honors Bldg 2 AVE,Fire Alarm,10/17/14 18:45,10/17/14 19:05,Closed,14-00946
10/18/14 0:16,10/18/14 0:16,320 University Loop West CRC,Burglary Alarm,10/17/14 23:58,10/18/14 0:16,Closed,14-00947
10/18/14 16:03,10/18/14 16:03,125 Dean  ST,Fire Alarm,10/18/14 15:05,10/18/14 15:35,Closed,14-00948
10/18/14 19:46,10/18/14 19:46,3505 Stella DR,Fire Alarm,10/18/14 19:35,10/18/14 20:20,Closed,14-00949
10/19/14 0:35,10/19/14 0:35,2509 Aggie RD,Fire Alarm,10/19/14 0:35,10/19/14 0:35,Closed,14-00950
10/19/14 0:40,10/19/14 0:40,Caraway Rd / Red Wolf Trail,DWI (UNLAWFUL ACT),10/19/14 0:40,10/19/14 0:40,Closed,14-00951
10/19/14 0:40,10/19/14 0:40,Caraway Rd / Red Wolf Trail,"PURCHASE, POSSESSION OF INTOXICATING LIQUOR BY MINOR",10/19/14 0:40,10/19/14 0:40,Closed,14-00951
10/19/14 4:04,10/19/14 4:04,2108 Aggie  Road,"Drunk, Insane, or Disorderly",10/19/14 4:04,10/19/14 4:04,Closed,14-00952
10/19/14 19:59,10/19/14 19:59,1115 University Loop East Building #5,Fire Alarm,10/19/14 19:59,10/19/14 19:59,Closed,14-00953
10/20/14 13:42,10/20/14 13:42,504 University Loop East,Fire Alarm,10/20/14 10:59,10/20/14 11:20,Closed,14-00954
10/20/14 21:06,10/20/14 21:06,113 Dean ST,ACCIDENT-PARKING LOT,10/20/14 20:40,10/20/14 20:50,Closed,14-00955
10/20/14 23:30,10/20/14 23:30,113 Dean ST,CRIMINAL TRESPASS IN OR ON A VEHICLE OR STRUCTURE / PREMISES,10/20/14 23:32,10/21/14 0:15,Closed,14-00956
10/21/14 9:49,10/21/14 9:49,Eldridge / Marion Berry,INDECENT EXPOSURE,10/21/14 7:50,10/21/14 9:48,Closed,14-00957
10/21/14 13:27,10/21/14 13:27,320 University Loop West CRC,The Arkansas Clean Air on Campus Act of 2009,10/21/14 12:14,10/21/14 12:21,Closed,14-00958
10/21/14 13:57,10/21/14 13:57,119 Dean ST,Fire Alarm,10/21/14 13:48,10/21/14 13:57,Closed,14-00959
10/21/14 20:33,10/21/14 20:33,208 Olympic  DR,University Referral - Fail To Comply,10/21/14 15:30,10/21/14 15:35,Closed,14-00960
10/21/14 20:33,10/21/14 20:33,208 Olympic  DR,PNG Issued on this person for the ASU Campus,10/21/14 15:30,10/21/14 15:35,Closed,14-00960
10/21/14 21:09,10/21/14 21:09,2509 Aggie RD,University Referral - Theft,10/21/14 18:15,10/21/14 18:35,Closed,14-00961
10/22/14 0:38,10/22/14 0:38,2509 Aggie RD #113,University Referral - Drug Violation,10/22/14 0:09,10/22/14 0:09,Closed,14-00962
10/22/14 2:50,10/22/14 2:50,Red Wolf Blvd,DWI - DRUGS (UNLAWFUL ACT),10/22/14 2:50,10/22/14 2:50,Closed,14-00963
10/22/14 2:50,10/22/14 2:50,Red Wolf Blvd,CARELESS AND PROHIBITED DRIVING,10/22/14 2:50,10/22/14 2:50,Closed,14-00963
10/22/14 13:36,10/22/14 13:36,Driver ST,ACCIDENT-PARKING LOT,10/22/14 13:12,10/22/14 13:41,Closed,14-00964
10/22/14 17:52,10/22/14 17:52,322 University Loop  CRC,Found Article/Property,10/22/14 15:00,10/22/14 17:52,Closed,14-00965
10/22/14 18:05,10/22/14 18:05,1115 University Loop East Building #1,CRIMINAL MISCHIEF - 1ST DEGREE  PROPERTY OF ANOTHER VALUE $500 OR LESS,10/22/14 4:30,10/22/14 15:50,Closed,14-00966
10/22/14 19:41,10/22/14 19:41,2509 Aggie RD 104,Fire Alarm,10/22/14 17:50,10/22/14 18:00,Closed,14-00967
10/23/14 0:04,10/23/14 0:04,1115 University Loop East Building #1,The Arkansas Clean Air on Campus Act of 2009,10/22/14 23:35,10/22/14 23:35,Closed,14-00968
10/23/14 5:53,10/23/14 5:53,1115 University Loop East Building #5,Fire Alarm,10/23/14 5:53,10/23/14 5:53,Closed,14-00969
10/23/14 20:38,10/23/14 20:38,2509 Aggie RD,"PURCHASE, POSSESSION OF INTOXICATING LIQUOR BY MINOR",10/23/14 20:38,10/23/14 20:45,Closed,14-00970
10/23/14 20:38,10/23/14 20:38,2509 Aggie RD,University Referral - Alcohol Violation,10/23/14 20:38,10/23/14 20:45,Closed,14-00970
10/23/14 22:36,10/23/14 22:36,1115 University Loop #1313,University Referral - Disorderly Conduct,10/23/14 22:20,10/23/14 22:20,Closed,14-00971
10/23/14 22:36,10/23/14 22:36,1115 University Loop #1313,University Referral - Weapons,10/23/14 22:20,10/23/14 22:20,Closed,14-00971
10/23/14 22:47,10/23/14 22:47,125 Dean  ST 721,University Referral - Drug Violation,10/23/14 22:47,10/23/14 22:47,Closed,14-00972
10/24/14 3:58,10/24/14 3:58,125 Dean  ST 315,University Referral - Drug Violation,10/23/14 22:50,10/24/14 3:58,Closed,14-00973
10/24/14 5:30,10/24/14 5:30,1002 University Loop East,"PURCHASE, POSSESSION OF INTOXICATING LIQUOR BY MINOR",10/24/14 5:20,10/24/14 5:20,Closed,14-00974
10/24/14 5:30,10/24/14 5:30,1002 University Loop East,University Referral - Alcohol Violation,10/24/14 5:20,10/24/14 5:20,Closed,14-00974
10/24/14 14:31,10/24/14 14:31,North Park Quads Entrance Gate,ACCIDENT-PARKING LOT,9/1/14 16:00,10/24/14 14:31,Closed,14-00976
10/24/14 15:01,10/24/14 15:01,ASUJ campus,LOST ARTICLE/PROPERTY,10/18/14 19:15,10/24/14 15:01,Closed,14-00977
10/25/14 1:00,10/25/14 1:00,121 N Caraway Road,PUBLIC INTOXICATION - DRINKING IN PUBLIC,10/25/14 0:58,10/25/14 0:58,Closed,14-00975
10/25/14 1:00,10/25/14 1:00,121 N Caraway Road,University Referral - Alcohol Violation,10/25/14 0:58,10/25/14 0:58,Closed,14-00975
10/25/14 1:00,10/25/14 1:00,121 N Caraway Road,The Arkansas Clean Air on Campus Act of 2009,10/25/14 0:58,10/25/14 0:58,Closed,14-00975
10/25/14 14:04,10/25/14 14:04,125 Dean  ST,CRIMINAL MISCHIEF - 2ND DEGREE / RECKLESSLY DESTROYS,10/24/14 21:04,10/25/14 0:04,Closed,14-00978
10/25/14 14:59,10/25/14 14:59,Between ATO house and Kays Hall,LOST ARTICLE/PROPERTY,10/25/14 2:00,10/25/14 3:00,Closed,14-00979
10/25/14 19:13,10/25/14 19:13,2509 Aggie Road,University Referral - Drug Violation,10/25/14 19:10,10/25/14 19:20,Closed,14-00980
10/25/14 21:00,10/25/14 21:00,2720 A ST,Sick or Injured person,10/25/14 21:00,10/25/14 21:00,Closed,14-00981
10/26/14 0:24,10/26/14 0:24,501 Red Wolf Trail Road,University Referral - Drug Violation,10/26/14 0:04,10/26/14 0:04,Closed,14-00982
10/26/14 1:14,10/26/14 1:14,1115 University Loop East Building #2,Sick or Injured person,10/26/14 0:40,10/26/14 0:55,Closed,14-00983
10/26/14 13:54,10/26/14 13:54,120 Dean ST,ACCIDENT-PARKING LOT,10/26/14 13:45,10/26/14 13:45,Closed,14-00984
10/26/14 18:35,10/26/14 18:35,121 N Caraway Road,PNG Issued on this person for the ASU Campus,10/26/14 18:35,10/26/14 18:35,Closed,14-00985
10/26/14 18:35,10/26/14 18:35,121 N Caraway Road,University Referral - Disorderly Conduct,10/26/14 18:35,10/26/14 18:35,Closed,14-00985
10/26/14 18:35,10/26/14 18:35,121 N Caraway Road,University Referral - Harassment,10/26/14 18:35,10/26/14 18:35,Closed,14-00985
10/27/14 9:20,10/27/14 9:20,Aggie Street / Marion Berry,Found Article/Property,10/27/14 9:20,10/27/14 9:20,Closed,14-00986
10/27/14 10:19,10/27/14 10:19,114 Cooley  DR,ACCIDENT-PARKING LOT,10/27/14 9:50,10/27/14 9:50,Closed,14-00987
10/27/14 11:15,10/27/14 11:15,114 Cooley  DR,ACCIDENT-PARKING LOT,10/27/14 10:50,10/27/14 10:50,Closed,14-00988
10/27/14 13:38,10/27/14 13:38,125 Dean  ST,HARASSMENT / FOLLOWS A PERSON IN AND ABOUT A PUBLIC PLACE,10/27/14 13:38,10/27/14 13:38,Awaiting Information,14-00989
10/27/14 19:50,10/27/14 19:50,111 N Caraway Road,ACCIDENT-PARKING LOT,10/27/14 19:00,10/27/14 19:05,Closed,14-00990
10/28/14 0:02,10/28/14 0:02,2509 Aggie RD,The Arkansas Clean Air on Campus Act of 2009,10/28/14 0:02,10/28/14 0:02,Closed,14-00991
10/28/14 2:59,10/28/14 2:59,101 N Caraway Road,University Referral - Disorderly Conduct,10/28/14 2:59,10/28/14 2:59,Closed,14-00992
10/28/14 2:59,10/28/14 2:59,101 N Caraway Road,University Referral - Fail To Comply,10/28/14 2:59,10/28/14 2:59,Closed,14-00992
10/28/14 2:59,10/28/14 2:59,101 N Caraway Road,University Referral - Trespass,10/28/14 2:59,10/28/14 2:59,Closed,14-00992
10/28/14 10:56,10/28/14 10:56,111 N Caraway Road,Leaving the Scene of an Accident,10/27/14 14:10,10/27/14 14:20,Closed,14-00993
10/28/14 14:09,10/28/14 14:09,2307 U ST,Found Article/Property,10/28/14 14:09,10/28/14 14:09,Closed,14-00994
10/28/14 17:38,10/28/14 17:38,504 University Loop East,"THEFT $1,000 OR LESS - FROM VEHICLE",10/27/14 17:00,10/28/14 9:22,Closed,14-00995
10/29/14 3:59,10/29/14 3:59,2521 Quapaw ST,Fire Alarm,10/29/14 1:43,10/29/14 3:02,Closed,14-00996
10/29/14 7:02,10/29/14 7:02,121 N Caraway Road,"THEFT $1,000 OR LESS - FROM BUILDING",10/26/14 16:00,10/27/14,Closed,14-00997
10/29/14 10:31,10/29/14 10:31,114 Cooley  DR,ACCIDENT-PARKING LOT,10/29/14 9:58,10/29/14 10:28,Closed,14-00998
10/29/14 14:42,10/29/14 14:42,Driver ST,ACCIDENT-PARKING LOT,10/29/14 14:00,10/29/14 14:30,Closed,14-00999
10/29/14 17:26,10/29/14 17:26,201 Olympic DR,"THEFT OF PROPERTY - LOST, MISLAID, DELIVERED BY MISTAKE",10/29/14 13:30,10/29/14 14:15,Closed,14-01000
10/30/14 0:54,10/30/14 0:54,2509 Aggie RD #423,University Referral - Residence Hall Violation,10/30/14 0:50,10/30/14 0:50,Closed,14-01001
10/30/14 8:10,10/30/14 8:10,2600 Alumni BLVD,Burglary Alarm,10/30/14 8:10,10/30/14 8:10,Closed,14-01002
10/30/14 8:23,10/30/14 8:23,101 N Caraway Road,Burglary Alarm,10/30/14 7:55,10/30/14 8:03,Closed,14-01003
10/30/14 13:38,10/30/14 13:38,2406 Aggie RD,The Arkansas Clean Air on Campus Act of 2009,10/30/14 13:00,10/30/14 13:15,Closed,14-01004
10/30/14 16:06,10/30/14 16:06,between University hall and Art Building,LOST ARTICLE/PROPERTY,10/30/14 14:00,10/30/14 15:06,Closed,14-01005
10/30/14 16:32,10/30/14 16:32,sidewalk across from collegiate park south entrance,Found Article/Property,10/30/14 15:30,10/30/14 15:42,Closed,14-01006
10/30/14 16:42,10/30/14 16:42,330 University Loop West,LOST ARTICLE/PROPERTY,10/30/14 16:42,10/30/14 16:42,Closed,14-01007
10/30/14 19:21,10/30/14 19:21,101 N Caraway Road,University Referral - Disorderly Conduct,10/30/14 18:55,10/30/14 19:05,Closed,14-01008
10/30/14 19:21,10/30/14 19:21,101 N Caraway Road,University Referral - Theft,10/30/14 18:55,10/30/14 19:05,Closed,14-01008
10/30/14 19:21,10/30/14 19:21,101 N Caraway Road,University Referral - Fail To Comply,10/30/14 18:55,10/30/14 19:05,Closed,14-01008
10/30/14 20:52,10/30/14 20:52,Entrance Gate to NPQ off U Loop,CRIMINAL MISCHIEF - 1ST DEGREE  PROPERTY OF ANOTHER VALUE $500 OR LESS,10/30/14 19:25,10/30/14 20:52,Closed,14-01009
10/30/14 20:52,10/30/14 20:52,Entrance Gate to NPQ off U Loop,University Referral - Residence Hall Violation,10/30/14 19:25,10/30/14 20:52,Closed,14-01009
10/31/14 1:55,10/31/14 1:55,120 Dean  ST,CRIMINAL TRESPASS IN OR ON A VEHICLE OR STRUCTURE / VEHICLE,10/31/14 1:19,10/31/14 1:55,Closed,14-01010
10/31/14 1:55,10/31/14 1:55,120 Dean  ST,"THEFT BY RECEIVING $1,000 OR LESS",10/31/14 1:19,10/31/14 1:55,Closed,14-01010
10/31/14 1:55,10/31/14 1:55,120 Dean  ST,University Referral - Trespass,10/31/14 1:19,10/31/14 1:55,Closed,14-01010
10/31/14 1:55,10/31/14 1:55,120 Dean  ST,University Referral - Theft,10/31/14 1:19,10/31/14 1:55,Closed,14-01010
10/31/14 4:05,10/31/14 4:05,217 Olympic DR,OUT OF TOWN WARRANT/ASSIST,10/31/14,10/31/14 4:05,Closed,14-01011
10/31/14 15:10,10/31/14 15:10,2711 Iroquois ST,DOMESTIC DISTURBANCE,10/31/14 14:59,10/31/14 15:10,Closed,14-01012
10/31/14 15:10,10/31/14 15:10,2711 Iroquois ST,PNG Issued on this person for the ASU Campus,10/31/14 14:59,10/31/14 15:10,Closed,14-01012
10/31/14 16:25,10/31/14 16:25,2509 Aggie RD 427,University Referral - Alcohol Violation,10/31/14 15:50,10/31/14 16:25,Closed,14-01013
10/31/14 16:25,10/31/14 16:25,2509 Aggie RD 427,University Referral - Weapons,10/31/14 15:50,10/31/14 16:25,Closed,14-01013
10/31/14 16:25,10/31/14 16:25,2509 Aggie RD 427,Fire Alarm,10/31/14 15:50,10/31/14 16:25,Closed,14-01013
10/31/14 22:11,10/31/14 22:11,101 N Driver ST,ACCIDENT-PARKING LOT,10/31/14 22:00,10/31/14 22:11,Closed,14-01014
11/1/14 2:43,11/1/14 2:43,2509 Aggie RD,"PURCHASE, POSSESSION OF INTOXICATING LIQUOR BY MINOR",11/1/14 2:43,11/1/14 2:43,Closed,14-01015
11/1/14 2:43,11/1/14 2:43,2509 Aggie RD,FLEEING,11/1/14 2:43,11/1/14 2:43,Closed,14-01015
11/1/14 2:43,11/1/14 2:43,2509 Aggie RD,University Referral - Alcohol Violation,11/1/14 2:43,11/1/14 2:43,Closed,14-01015
11/1/14 2:43,11/1/14 2:43,2509 Aggie RD,University Referral - Fail To Comply,11/1/14 2:43,11/1/14 2:43,Closed,14-01015
11/1/14 2:43,11/1/14 2:43,2509 Aggie RD,University Referral - Residence Hall Violation,11/1/14 2:43,11/1/14 2:43,Closed,14-01015
11/1/14 2:43,11/1/14 2:43,2509 Aggie RD,University Referral - Disorderly Conduct,11/1/14 2:43,11/1/14 2:43,Closed,14-01015
11/1/14 3:00,11/1/14 3:00,910 University Loop East,LOST ARTICLE/PROPERTY,11/1/14,11/1/14 2:30,Closed,14-01016
11/1/14 7:46,11/1/14 7:46,910 University Loop East,LOST ARTICLE/PROPERTY,11/1/14 2:00,11/1/14 2:00,Closed,14-01017
11/1/14 13:40,11/1/14 13:40,3333 Stadium BLVD B,Burglary Alarm,11/1/14 13:40,11/1/14 13:40,Closed,14-01018
11/1/14 16:35,11/1/14 16:35,108 Faculty DR,Welfare Concern,11/1/14 14:30,11/1/14 16:35,Closed,14-01019
11/2/14 1:02,11/2/14 1:02,Aggie / Melrose,PUBLIC INTOXICATION - DRINKING IN PUBLIC,11/2/14 1:02,11/2/14 1:02,Closed,14-01020
11/2/14 1:30,11/2/14 1:30,1002 University Loop East,University Referral - Alcohol Violation,11/2/14 1:20,11/2/14 1:50,Closed,14-01021
11/2/14 1:30,11/2/14 1:30,1002 University Loop East,"PURCHASE, POSSESSION OF INTOXICATING LIQUOR BY MINOR",11/2/14 1:20,11/2/14 1:50,Closed,14-01021
11/3/14 11:24,11/3/14 11:24,2509 Aggie RD,Fire Alarm,11/3/14 11:11,11/3/14 11:11,Closed,14-01022
11/3/14 11:50,11/3/14 11:50,111 N Caraway Road,University Referral - Disorderly Conduct,11/3/14 10:50,11/3/14 10:50,Closed,14-01023
11/3/14 19:04,11/3/14 19:04,101 N Caraway Road,LOITERING,11/3/14 16:00,11/3/14 16:10,Closed,14-01024
11/3/14 19:26,11/3/14 19:26,101 N Caraway Road,University Referral - Disorderly Conduct,11/3/14 18:28,11/3/14 19:31,Closed,14-01025
11/3/14 21:09,11/3/14 21:09,2410 Aggie  RD,Fire Alarm,11/3/14 17:35,11/3/14 17:36,Closed,14-01026
11/4/14 1:39,11/4/14 1:39,2509 Aggie RD,Fire Alarm,11/4/14 0:54,11/4/14 1:39,Closed,14-01027
11/4/14 8:36,11/4/14 8:36,5501 Krueger DR,Burglary Alarm,11/4/14 8:20,11/4/14 8:20,Closed,14-01028
11/4/14 12:25,11/4/14 12:25,2509 Aggie  Road,CRIMINAL MISCHIEF - 2ND DEGREE / PURPOSELY TAMPERS,11/4/14 1:30,11/4/14 11:30,Closed,14-01029
11/4/14 21:52,11/4/14 21:52,1203 University Loop Bldg 3 ST,University Referral - Residence Hall Violation,11/3/14 22:05,11/3/14 22:23,Closed,14-01030
11/5/14 12:31,11/5/14 12:31,504 University Loop East,Accident - Hit and Run,11/5/14 8:30,11/5/14 12:00,Closed,14-01031
11/5/14 12:50,11/5/14 12:50,2509 Aggie RD #531,Fire Alarm,11/5/14 12:41,11/5/14 12:41,Closed,14-01032
11/5/14 14:51,11/5/14 14:51,121 N Caraway Road,DOMESTIC BATTERING - 2ND DEGREE / PHYSICAL INJURY,10/16/14 2:00,10/16/14 2:00,Awaiting Information,14-01033
11/6/14 11:33,11/6/14 11:33,330 University Loop West,Sick or Injured person,11/6/14 11:20,11/6/14 11:20,Closed,14-01034
11/6/14 16:50,11/6/14 16:50,2509 Aggie RD 225,University Referral - Residence Hall Violation,11/6/14 16:15,11/6/14 16:25,Closed,14-01035
11/6/14 16:50,11/6/14 16:50,2509 Aggie RD 225,University Referral - Alcohol Violation,11/6/14 16:15,11/6/14 16:25,Closed,14-01035
11/6/14 17:21,11/6/14 17:21,125 Dean  ST,LOST ARTICLE/PROPERTY,10/31/14 19:00,11/6/14 17:21,Closed,14-01036
11/6/14 21:59,11/6/14 21:59,2624 Pawnee ST,Sick or Injured person,11/6/14 19:00,11/6/14 22:00,Closed,14-01037
11/7/14 2:17,11/7/14 2:17,2319 U  ST,University Referral - Alcohol Violation,11/7/14 2:00,11/7/14 2:20,Closed,14-01038
11/7/14 4:33,11/7/14 4:33,2509 Aggie RD,"PURCHASE, POSSESSION OF INTOXICATING LIQUOR BY MINOR",11/7/14 3:40,11/7/14 4:33,Closed,14-01039
11/7/14 4:33,11/7/14 4:33,2509 Aggie RD,University Referral - Alcohol Violation,11/7/14 3:40,11/7/14 4:33,Closed,14-01039
11/7/14 4:33,11/7/14 4:33,2509 Aggie RD,University Referral - Residence Hall Violation,11/7/14 3:40,11/7/14 4:33,Closed,14-01039
11/7/14 11:15,11/7/14 11:15,322 University Loop West CRC,Welfare Concern,11/7/14 9:42,11/7/14 9:42,Closed,14-01040
11/7/14 11:15,11/7/14 11:15,322 University Loop West CRC,University Referral - Attempt/Threat of Suicide,11/7/14 9:42,11/7/14 9:42,Closed,14-01040
11/7/14 11:15,11/7/14 11:15,322 University Loop West CRC,University Referral - Disorderly Conduct,11/7/14 9:42,11/7/14 9:42,Closed,14-01040
11/7/14 12:00,11/7/14 12:00,101 N Caraway Road,Found Article/Property,11/7/14 11:35,11/7/14 12:00,Closed,14-01041
11/7/14 12:51,11/7/14 12:51,2605 A ST,Found Article/Property,11/7/14 12:51,11/7/14 12:51,Closed,14-01042
11/7/14 13:55,11/7/14 13:55,101 N Caraway Road,University Referral - Disorderly Conduct,11/7/14 13:38,11/7/14 13:38,Closed,14-01043
11/7/14 14:14,11/7/14 14:14,101 N Caraway Road,THEFT OF PROPERTY CREDIT/DEBIT CARDS,11/7/14 14:10,11/7/14 14:10,Closed,14-01044
11/7/14 14:14,11/7/14 14:14,101 N Caraway Road,FRAUDULENT USE OF A CREDIT CARD / CARD OR ACCOUNT NUMBER IS STOLEN,11/7/14 14:10,11/7/14 14:10,Closed,14-01044
11/7/14 21:12,11/7/14 21:12,2610 Cherokee ST,DOMESTIC DISTURBANCE,11/7/14 20:30,11/7/14 20:40,Closed,14-01045
11/7/14 21:12,11/7/14 21:12,2610 Cherokee ST,University Referral - Disorderly Conduct,11/7/14 20:30,11/7/14 20:40,Closed,14-01045
11/8/14 4:26,11/8/14 4:26,2214 E Johnson AVE,DWI - DRUGS (UNLAWFUL ACT),11/8/14 4:00,11/8/14 8:01,Closed,14-01046
11/8/14 4:26,11/8/14 4:26,2214 E Johnson AVE,REFUSAL TO SUBMIT,11/8/14 4:00,11/8/14 8:01,Closed,14-01046
11/8/14 4:26,11/8/14 4:26,2214 E Johnson AVE,OUT OF TOWN WARRANT/ASSIST,11/8/14 4:00,11/8/14 8:01,Closed,14-01046
11/8/14 4:26,11/8/14 4:26,2214 E Johnson AVE,PROBATION VIOLATION,11/8/14 4:00,11/8/14 8:01,Closed,14-01046
11/8/14 11:05,11/8/14 11:05,120 Dean ST,ACCIDENT-PARKING LOT,11/8/14 10:56,11/8/14 10:56,Closed,14-01047
11/8/14 12:54,11/8/14 12:54,3333 Stadium BLVD B,Burglary Alarm,11/8/14 12:54,11/8/14 12:54,Closed,14-01048
11/8/14 14:37,11/8/14 14:37,217 Olympic DR,Found Article/Property,11/8/14 13:15,11/8/14 13:30,Closed,14-01049
11/8/14 21:11,11/8/14 21:11,Johnson / University Loop,POSSESSION OF A CONTROLLED SUBSTANCE,11/8/14 20:48,11/8/14 22:00,Closed,14-01050
11/8/14 21:11,11/8/14 21:11,Johnson / University Loop,University Referral - Drug Violation,11/8/14 20:48,11/8/14 22:00,Closed,14-01050
11/9/14 3:18,11/9/14 3:18,2319 U  ST,ACCIDENT-PARKING LOT,11/9/14 3:18,11/9/14 3:18,Closed,14-01051
11/9/14 18:11,11/9/14 18:11,101 N Caraway Road,BATTERY - 2ND DEGREE / RECKLESSLY CAUSES INJURY USING A DEADLY WEAPON,11/9/14 16:00,11/9/14 18:11,Closed,14-01052
11/9/14 18:11,11/9/14 18:11,101 N Caraway Road,AGGRAVATED ASSAULT,11/9/14 16:00,11/9/14 18:11,Closed,14-01052
11/10/14 4:45,11/10/14 4:45,1115 University Loop,University Referral - Disorderly Conduct,11/10/14 4:45,11/10/14 4:45,Closed,14-01053
11/10/14 10:44,11/10/14 10:44,503 S Robinson ST,Found Article/Property,11/10/14 10:44,11/10/14 10:44,Closed,14-01054
11/10/14 11:45,11/10/14 11:45,101 N Caraway Road,"THEFT $1,000 OR LESS - ALL OTHERS",11/8/14 16:00,11/8/14 17:00,Closed,14-01055
11/10/14 14:21,11/10/14 14:21,2505 Aggie Road,Found Article/Property,5/1/14 14:00,11/10/14 14:00,Closed,14-01056
11/10/14 18:39,11/10/14 18:39,2509 Aggie RD 113,The Arkansas Clean Air on Campus Act of 2009,11/10/14 15:50,11/10/14 15:55,Closed,14-01057
11/11/14 1:51,11/11/14 1:51,Johnson / State,POSSESSION OF A CONTROLLED SUBSTANCE,11/11/14 1:51,11/11/14 1:51,Closed,14-01058
11/11/14 1:51,11/11/14 1:51,Johnson / State,University Referral - Drug Violation,11/11/14 1:51,11/11/14 1:51,Closed,14-01058
11/11/14 9:18,11/11/14 9:18,217 Olympic DR,LOST ARTICLE/PROPERTY,11/10/14 18:00,11/11/14 8:30,Closed,14-01059
11/11/14 13:22,11/11/14 13:22,114 Cooley  DR,Accident - Hit and Run,11/11/14 7:00,11/11/14 13:10,Closed,14-01060
11/12/14 5:56,11/12/14 5:56,Aggie / Marion Berry,DWI - DRUGS (UNLAWFUL ACT),11/12/14 5:10,11/12/14 5:56,Closed,14-01061
11/12/14 9:30,11/12/14 9:30,111 N Caraway Road,ACCIDENT-PARKING LOT,11/12/14 9:04,11/12/14 9:30,Closed,14-01062
11/12/14 10:16,11/12/14 10:16,330 University Loop West,Found Article/Property,8/18/14 10:00,8/18/14 10:00,Closed,14-01063
11/12/14 12:54,11/12/14 12:54,113 Dean ST,Accident - Hit and Run,10/9/14 8:00,10/9/14 11:00,Closed,14-01064
11/12/14 14:44,11/12/14 14:44,101 N Caraway Road,Found Article/Property,11/12/14 12:40,11/12/14 14:47,Closed,14-01065
11/12/14 15:16,11/12/14 15:16,1115 University Loop East Building #1,University Referral - Disorderly Conduct,11/12/14 15:00,11/12/14 15:16,Closed,14-01066
11/12/14 15:16,11/12/14 15:16,1115 University Loop East Building #1,CRIMINAL MISCHIEF - 2ND DEGREE / PURPOSELY TAMPERS,11/12/14 15:00,11/12/14 15:16,Closed,14-01066
11/12/14 20:26,11/12/14 20:26,2509 Aggie RD,University Referral - Residence Hall Violation,11/12/14 20:15,11/12/14 20:30,Closed,14-01067
11/13/14 2:18,11/13/14 2:18,2509 Aggie RD,University Referral - Excessive Noise,11/13/14 1:30,11/13/14 2:00,Closed,14-01068
11/13/14 2:18,11/13/14 2:18,2509 Aggie RD,University Referral - Alcohol Violation,11/13/14 1:30,11/13/14 2:00,Closed,14-01068
