date_reported,case_number,incident,location,date_occurred,time_occurred,time_reported,university
2016-07-05,16-01506,LARCENY/THEFT--AUTO BURGLARY -REPORT,CYCLOTRON LOT,2016-07-05,7:50,NA,University of California-Berkeley
2016-07-05,16-01507,MEDICAL EVENT--INJURY OR ILLNESS,CKC-25,2016-07-05,14:10,NA,University of California-Berkeley
2016-07-05,16-01508,SEX OFFENSES--SEXUAL BATTERY,DOE LIBRARY,2016-07-05,17:10,NA,University of California-Berkeley
2016-07-06,16-01509,MEDICAL EVENT--INJURY OR ILLNESS,BANCROFT AND BOWDITCH,2016-06-10,21:34,NA,University of California-Berkeley
2016-07-06,16-01510,MISC. SERVICE--PROPERTY DAMAGE,ZELLERBACH HALL,2016-07-01,18:00,NA,University of California-Berkeley
2016-07-06,16-01511,LARCENY/THEFT--PETTY THEFT -REPORT,I HOUSE,2016-07-05,19:00,NA,University of California-Berkeley
2016-07-06,16-01512,ALL OTHER OFFENSES--MISD. HIT & RUN -REPORT,LBNL-72,2016-07-06,12:10,NA,University of California-Berkeley
2016-07-06,16-01513,MISC. SERVICE--FOUND PROPERTY,2850 TELEGRAPH AV,2015-08-29,12:00,NA,University of California-Berkeley
2016-07-06,16-01515,FORGERY AND--FRAUDULENT USE OF CREDIT,CAMPUS SHARED SERVICES,2016-06-15,0:00,NA,University of California-Berkeley
2016-07-06,16-01514,MEDICAL EVENT--INJURY OR ILLNESS,MEMORIAL GLADE,2016-07-06,14:05,NA,University of California-Berkeley
2016-07-06,16-01516,LARCENY/THEFT--PETTY THEFT -REPORT,REC SPRT FAC,2016-07-03,18:00,NA,University of California-Berkeley
2016-07-06,16-01517,OTHER ASSAULTS--BATTERY -REPORT,MORGAN HALL,2016-07-05,16:00,NA,University of California-Berkeley
2016-07-06,16-01518,MISC. SERVICE--LOST UC KEYS,HAVILAND HALL,2016-07-01,1:30,NA,University of California-Berkeley
2016-07-06,16-01519,LARCENY/THEFT--PETTY THEFT -BIKE REPORT,CESAR CHAVEZ CENTER,2016-07-01,18:30,NA,University of California-Berkeley
2016-07-07,16-01520,MEDICAL EVENT--INJURY OR ILLNESS,MEMORIAL STADIUM,2016-07-07,8:40,NA,University of California-Berkeley
2016-07-07,16-01521,LARCENY/THEFT--PETTY THEFT -REPORT,CROSSROADS,2016-07-06,18:30,NA,University of California-Berkeley
2016-07-07,16-01522,OUTSIDE ASSIST--OUTSIDE ASSIST -,UCPD,2016-07-07,14:17,NA,University of California-Berkeley
2016-07-07,16-01523,MEDICAL EVENT--INJURY OR ILLNESS,UNIT-3 PRIESTLY,2016-07-07,17:39,NA,University of California-Berkeley
2016-07-07,16-01524,LARCENY/THEFT--PETTY THEFT -REPORT,REC SPRT FAC,2016-07-07,20:16,NA,University of California-Berkeley
2016-07-08,16-01526,MISC. SERVICE--FOUND PROPERTY,VALLEY LIFE SCIENCE BLDG,2016-07-08,10:24,NA,University of California-Berkeley
2016-07-08,16-01525,MOTOR VEHICLE THEFT--VEHICLE THEFT -REPORT,MEMORIAL STADIUM,2016-07-01,17:00,NA,University of California-Berkeley
2016-07-08,16-01527,ALL OTHER OFFENSES--MISD. HIT & RUN,1820 EUCLID AV,2016-07-08,13:10,NA,University of California-Berkeley
2016-07-08,16-01528,FORGERY AND--FRAUDULENT USE OF CREDIT,CORY HALL,2016-03-30,0:00,NA,University of California-Berkeley
2016-07-08,16-01529,MISC. SERVICE--LOST UC KEYS,SODA HALL,2016-07-06,18:00,NA,University of California-Berkeley
2016-07-08,16-01530,MEDICAL EVENT--MENTALLY ILL COMMITMENT,MAX MARTINEZ,2016-07-08,17:19,NA,University of California-Berkeley
2016-07-08,16-01531,LARCENY/THEFT--PETTY THEFT -REPORT,REC SPRT FAC,2016-07-08,16:30,NA,University of California-Berkeley
2016-07-09,16-01532,MEDICAL EVENT--INJURY OR ILLNESS,MAX MARTINEZ,2016-07-09,2:11,NA,University of California-Berkeley
2016-07-09,16-01533,MEDICAL EVENT--INJURY OR ILLNESS,MAX MARTINEZ,2016-07-09,3:02,NA,University of California-Berkeley
2016-07-09,16-01535,VANDALISM--MALICIOUS MISCHIEF - REPORT,SIGNPOST-29,2016-07-09,10:00,NA,University of California-Berkeley
2016-07-09,16-01536,LARCENY/THEFT--PETTY THEFT -REPORT,REC SPRT FAC,2016-07-09,19:30,NA,University of California-Berkeley
2016-07-10,16-01537,OUTSIDE ASSIST--OUTSIDE ASSIST -BOMB UNIT,EL CERRITO DEL NORTE,2016-07-10,9:20,NA,University of California-Berkeley
2016-07-11,16-01538,MISC. SERVICE--LOST UC KEYS,LAWRENCE BERKELEY,2016-05-15,9:00,NA,University of California-Berkeley
2016-07-11,16-01539,LARCENY/THEFT--PETTY THEFT -BIKE REPORT,MAX MARTINEZ,2016-07-10,21:00,NA,University of California-Berkeley
2016-07-11,16-01540,ALL OTHER OFFENSES--WARRANT ARREST,TAN HALL,2016-07-11,11:08,NA,University of California-Berkeley
2016-07-11,16-01541,VANDALISM--MALICIOUS MISCHIEF - REPORT,KROEBER HALL,2016-07-08,17:00,NA,University of California-Berkeley
2016-07-11,16-01543,LARCENY/THEFT--PETTY THEFT -REPORT,DWINELLE PLAZA,2016-02-14,11:30,NA,University of California-Berkeley
2016-07-11,16-01542,OUTSIDE ASSIST--OUTSIDE ASSIST -,IRVINE CA,2008-01-01,0:00,NA,University of California-Berkeley
2016-07-11,16-01544,VANDALISM--MALICIOUS MISCHIEF - REPORT,DOE LIBRARY,2016-07-11,18:39,NA,University of California-Berkeley
2016-07-11,16-01545,LARCENY/THEFT--AUTO BURGLARY -REPORT,COFFER DAM,2016-07-11,20:30,NA,University of California-Berkeley
2016-07-12,16-01546,MEDICAL EVENT--INJURY OR ILLNESS,DWINELLE HALL,2016-07-12,1:41,NA,University of California-Berkeley
2016-07-12,16-01547,SUSPICIOUS EVENT--SUSPICIOUS CIRCUMSTANCE -,PEOPLES PARK,2016-07-12,6:00,NA,University of California-Berkeley
2016-07-12,16-01550,OTHER ASSAULTS--BATTERY -REPORT,PEOPLES PARK,2016-07-10,0:00,NA,University of California-Berkeley
2016-07-12,16-01549,ALL OTHER OFFENSES--VIOLATION OF COURT ORDER,KROEBER PLAZA,2016-07-12,10:18,NA,University of California-Berkeley
2016-07-12,16-01548,MISC. SERVICE--LOST UC KEYS,UNKNOWN,2016-07-01,8:00,NA,University of California-Berkeley
2016-07-12,16-01551,OUTSIDE ASSIST--OUTSIDE ASSIST -,ORINDA,2016-07-12,14:26,NA,University of California-Berkeley
2016-07-12,16-01552,LARCENY/THEFT--PETTY THEFT -BIKE REPORT,KROEBER PLAZA,2016-07-12,20:30,NA,University of California-Berkeley
2016-07-12,16-01553,ALL OTHER OFFENSES--VIOLATION OF DOMESTIC,UVA-160,2016-07-12,23:14,NA,University of California-Berkeley
2016-07-13,16-01554,SEX OFFENSES--INDECENT EXPOSURE,2614 DWIGHT WAY,2016-07-13,8:26,NA,University of California-Berkeley
2016-07-13,16-01555,BURGLARY--BURGLARY -ATTEMPT,UNIT-1 LOADING DOCK,2016-07-12,16:00,NA,University of California-Berkeley
2016-07-13,16-01556,BURGLARY--BURGLARY -ATTEMPT,UNIT-2,2016-07-12,15:10,NA,University of California-Berkeley
2016-07-13,16-01557,FORGERY AND--FRAUDULENT USE OF CREDIT,BOTANICAL GARDENS,2016-05-19,0:00,NA,University of California-Berkeley
2016-07-13,16-01558,LARCENY/THEFT--PETTY THEFT -REPORT,KOSHLAND HALL,2016-06-14,15:00,NA,University of California-Berkeley
2016-07-13,16-01559,ALL OTHER OFFENSES--DISTURBING THE PEACE,CROSSROADS,2016-07-13,17:25,NA,University of California-Berkeley
2016-07-14,16-01561,LARCENY/THEFT--GRAND THEFT -REPORT,VALLEY LIFE SCIENCE BLDG,2016-07-14,12:00,NA,University of California-Berkeley
2016-07-14,16-01560,LARCENY/THEFT--PETTY THEFT -REPORT,HAAS BUSINESS SCHOOL,2016-07-13,13:00,NA,University of California-Berkeley
2016-07-14,16-01562,LARCENY/THEFT--PETTY THEFT -REPORT,DAVIS HALL,2016-07-14,13:00,NA,University of California-Berkeley
2016-07-14,16-01564,LARCENY/THEFT--PETTY THEFT -REPORT,UNIT-1 CHRISTIAN,2016-07-14,13:30,NA,University of California-Berkeley
2016-07-14,16-01563,SUSPICIOUS EVENT--SUSPICIOUS PERSON,BOALT HALL,2016-07-14,16:10,NA,University of California-Berkeley
2016-07-14,16-01565,MISC. SERVICE--PROPERTY DAMAGE,STRAWBERRY GATE,2016-07-14,19:28,NA,University of California-Berkeley
2016-07-15,16-01566,SEX OFFENSES--INDECENT EXPOSURE,ASUC GARAGE,2016-07-15,6:10,NA,University of California-Berkeley
2016-07-15,16-01567,WEAPONS VIOLATIONS--BRANDISHING WEAPON,PEOPLES PARK,2016-07-15,9:45,NA,University of California-Berkeley
2016-07-15,16-01568,LARCENY/THEFT--PETTY THEFT -REPORT,EVANS HALL,2016-06-24,17:00,NA,University of California-Berkeley
2016-07-15,16-01569,MISC. SERVICE--PROPERTY DAMAGE,BIRGE HALL,2016-07-15,11:14,NA,University of California-Berkeley
2016-07-15,16-01570,LARCENY/THEFT--PETTY THEFT -REPORT,CROSSROADS,2016-07-15,0:00,NA,University of California-Berkeley
2016-07-15,16-01571,ALL OTHER OFFENSES--WARRANT ARREST,PEOPLES PARK,2016-07-15,10:26,NA,University of California-Berkeley
2016-07-15,16-01573,MISC. SERVICE--LOST UC KEYS,BIRGE HALL,2016-07-15,13:45,NA,University of California-Berkeley
2016-07-15,16-01572,MISC. SERVICE--SECURITY SURVEY,DWINELLE ANNEX,2016-07-15,13:54,NA,University of California-Berkeley
2016-07-15,16-01574,MISC. SERVICE--PROPERTY DAMAGE,STAR OF DAVID,2016-07-15,17:25,NA,University of California-Berkeley
2016-07-15,16-01575,MISC. SERVICE--CIVIL ADVICE,UVA-160,2016-07-15,17:32,NA,University of California-Berkeley
2016-07-16,16-01576,LARCENY/THEFT--PETTY THEFT -REPORT,CROSSROADS,2016-07-16,14:00,NA,University of California-Berkeley
2016-07-16,16-01577,LARCENY/THEFT--AUTO BURGLARY -REPORT,COFFER DAM,2016-07-16,19:15,NA,University of California-Berkeley
2016-07-17,16-01578,LARCENY/THEFT--PETTY THEFT -REPORT,400 OHLONE AVE,2016-07-16,13:00,NA,University of California-Berkeley
2016-07-17,16-01579,MEDICAL EVENT--INJURY OR ILLNESS,MEMORIAL GLADE,2016-07-17,12:36,NA,University of California-Berkeley
2016-07-17,16-01580,LARCENY/THEFT--AUTO BURGLARY -REPORT,415 KULA GULF WAY,2016-07-16,17:00,NA,University of California-Berkeley
2016-07-17,16-01581,LARCENY/THEFT--PETTY THEFT -REPORT,UNIT-1 DEUTSCH,2016-07-17,11:10,NA,University of California-Berkeley
2016-07-17,16-01582,SUSPICIOUS EVENT--SUSPICIOUS CIRCUMSTANCE,STEPHENS HALL,2016-07-17,23:01,NA,University of California-Berkeley
2016-07-18,16-01583,OUTSIDE ASSIST--OUTSIDE ASSIST - BPD,PIEDMONT/BANCROFT,2016-07-18,0:22,NA,University of California-Berkeley
2016-07-18,16-01585,OUTSIDE ASSIST--OUTSIDE ASSIST -,UVA-115,2016-07-01,12:00,NA,University of California-Berkeley
2016-07-18,16-01584,ALL OTHER OFFENSES--WARRANT ARREST,PEOPLES PARK,2016-07-18,8:20,NA,University of California-Berkeley
2016-07-18,16-01587,OUTSIDE ASSIST--OUTSIDE ASSIST - BPD,BANCROFT/DANA,2016-07-16,0:00,NA,University of California-Berkeley
2016-07-18,16-01586,MEDICAL EVENT--INJURY OR ILLNESS,MULFORD HALL,2016-07-18,14:26,NA,University of California-Berkeley
2016-07-18,16-01588,MISC. SERVICE--LOST PROPERTY,BERKELEY,2016-06-21,8:00,NA,University of California-Berkeley
2016-07-18,16-01589,AGGRAVATED--ADW -REPORT,PEOPLES PARK,2016-07-18,17:00,NA,University of California-Berkeley
2016-07-18,16-01590,LARCENY/THEFT--PETTY THEFT -REPORT,REC SPRT FAC,2016-07-18,22:45,NA,University of California-Berkeley
2016-07-19,16-01591,TRAFFIC STOP--TRAFFIC STOP,OXFORD AND HEARST,2016-07-19,7:29,NA,University of California-Berkeley
2016-07-19,16-01593,WEAPONS VIOLATIONS--POSS KNIFE ON UNIV,PEOPLES PARK,2016-07-19,8:16,NA,University of California-Berkeley
2016-07-19,16-01592,TOW--TOWED VEHICLE-POSTED TOW,HEARST AND LECONTE,2016-07-19,8:16,NA,University of California-Berkeley
2016-07-19,16-01594,SUSPICIOUS EVENT--SUSPICIOUS CIRCUMSTANCE -,TANG CENTER,2016-07-19,8:27,NA,University of California-Berkeley
2016-07-19,16-01595,SUSPICIOUS EVENT--SUSPICIOUS CIRCUMSTANCE -,SPROUL HALL,2016-07-19,9:16,NA,University of California-Berkeley
2016-07-19,16-01597,MEDICAL EVENT--INJURY OR ILLNESS,TOLMAN HALL,2016-07-19,13:25,NA,University of California-Berkeley
2016-07-19,16-01596,LARCENY/THEFT--PETTY THEFT -REPORT,REC SPRT FAC,2016-07-18,15:00,NA,University of California-Berkeley
2016-07-19,16-01598,MISC. SERVICE--PROPERTY CONFISCATION,CENTER OXFORD,2016-07-19,17:26,NA,University of California-Berkeley
2016-07-20,16-01599,TRAFFIC--ACCIDENT / NO INJURIES,MINOR HALL,2016-07-20,10:31,NA,University of California-Berkeley
2016-07-20,16-01600,LARCENY/THEFT--PETTY THEFT -REPORT,REC SPRT FAC GARAGE,2016-07-20,11:05,NA,University of California-Berkeley
2016-07-20,16-01601,TOW--TOWED VEHICLE-POSTED TOW,UVA-168,2016-07-20,13:54,NA,University of California-Berkeley
2016-07-20,16-01602,LARCENY/THEFT--AUTO BURGLARY -REPORT,COFFER DAM,2016-07-20,11:40,NA,University of California-Berkeley
2016-07-20,16-01603,ALL OTHER OFFENSES--MISAPPROPRIATE FOUND,KROEBER HALL,2016-07-18,9:30,NA,University of California-Berkeley
2016-07-20,16-01604,LARCENY/THEFT--PETTY THEFT -REPORT,ESHLEMAN HALL,2016-07-20,17:03,NA,University of California-Berkeley
2016-07-20,16-01605,LARCENY/THEFT--AUTO BURGLARY -REPORT,DWINELLE LOT,2016-07-20,19:00,NA,University of California-Berkeley
2016-07-20,16-01606,MISC. SERVICE--PROPERTY DAMAGE,BARROWS LANE,2016-07-20,22:09,NA,University of California-Berkeley
2016-07-21,16-01608,ALL OTHER OFFENSES--MISD. HIT & RUN -REPORT,CENTENNIAL DR,2016-07-20,16:00,NA,University of California-Berkeley
2016-07-21,16-01607,MISC. SERVICE--LOST UC KEYS,CAMPUS,2016-07-20,10:00,NA,University of California-Berkeley
2016-07-21,16-01610,MISC. SERVICE--CIVIL ADVICE,UVA-149,2016-07-21,17:04,NA,University of California-Berkeley
2016-07-21,16-01609,MEDICAL EVENT--INJURY OR ILLNESS,JACKSON AND RED OAK,2016-07-21,17:28,NA,University of California-Berkeley
2016-07-21,16-01612,OUTSIDE ASSIST--OUTSIDE ASSIST -BOMB UNIT,FAIRFAX,2016-07-21,19:23,NA,University of California-Berkeley
2016-07-21,16-01611,LARCENY/THEFT--GRAND THEFT,HAAS PAVILION,2016-07-21,19:51,NA,University of California-Berkeley
2016-07-21,16-01613,MEDICAL EVENT--INJURY OR ILLNESS,UVA-129,2016-07-21,20:35,NA,University of California-Berkeley
2016-07-21,16-01614,MEDICAL EVENT--INJURY OR ILLNESS,HELLMAN TENNIS COURTS,2016-07-21,20:03,NA,University of California-Berkeley
2016-07-22,16-01615,TRAFFIC--ACCIDENT / NO INJURIES,SATHER TOWER,2016-07-22,10:29,NA,University of California-Berkeley
2016-07-22,16-01616,SUSPICIOUS EVENT--SUSPICIOUS CIRCUMSTANCE -,UCPD,2016-06-29,0:00,NA,University of California-Berkeley
2016-07-22,16-01617,LARCENY/THEFT--GRAND THEFT -REPORT,2850 TELEGRAPH AV,2016-07-22,11:30,NA,University of California-Berkeley
2016-07-22,16-01618,DRUG VIOLATIONS--POSSESION OF,STRAWBERRY REC CENTER,2016-07-22,12:58,NA,University of California-Berkeley
2016-07-22,16-01619,DISORDERLY CONDUCT--LOITERING/PEEPING,UCPD,2016-04-18,12:00,NA,University of California-Berkeley
2016-07-22,16-01620,MEDICAL EVENT--INJURY OR ILLNESS,REC SPRT FAC,2016-07-22,18:04,NA,University of California-Berkeley
2016-07-22,16-01621,DISORDERLY CONDUCT--DRUNK IN PUBLIC,GREEK THEATER,2016-07-22,22:05,NA,University of California-Berkeley
2016-07-23,16-01622,LARCENY/THEFT--PETTY THEFT -REPORT,CROSSROADS,2016-07-22,18:30,NA,University of California-Berkeley
2016-07-23,16-01623,MEDICAL EVENT--INJURY OR ILLNESS,PEOPLES PARK,2016-07-23,10:59,NA,University of California-Berkeley
2016-07-23,16-01624,SUSPICIOUS EVENT--SUSPICIOUS CIRCUMSTANCE -,2424 HASTE ST,2016-07-23,15:25,NA,University of California-Berkeley
2016-07-23,16-01625,LARCENY/THEFT--AUTO BURGLARY -REPORT,LBNL LOT I,2016-07-22,8:00,NA,University of California-Berkeley
2016-07-23,16-01626,LARCENY/THEFT--PETTY THEFT -REPORT,REC SPRT FAC,2016-07-20,20:30,NA,University of California-Berkeley
2016-07-24,16-01627,MISC. SERVICE--FOUND PROPERTY,LATIMER HALL,2016-07-23,2:00,NA,University of California-Berkeley
2016-07-24,16-01628,MEDICAL EVENT--INJURY OR ILLNESS,CROSSROADS,2016-07-24,13:06,NA,University of California-Berkeley
2016-07-24,16-01629,MISC. SERVICE--LOST PROPERTY,CAMPUS,2016-06-09,9:00,NA,University of California-Berkeley
2016-07-24,16-01630,SUSPICIOUS EVENT--SUSPICIOUS CIRCUMSTANCE,SIGNPOST-27,2016-07-24,2:00,NA,University of California-Berkeley
2016-07-24,16-01631,LARCENY/THEFT--BICYCLE THEFT -IN PROGRESS,ESHLEMAN HALL,2016-07-24,18:58,NA,University of California-Berkeley
2016-07-25,16-01632,VANDALISM--MALICIOUS MISCHIEF - REPORT,UVA-167,2016-07-22,18:00,NA,University of California-Berkeley
2016-07-25,16-01633,MISC. SERVICE--LOST PROPERTY,STADIUM PARKING,2016-07-25,13:00,NA,University of California-Berkeley
2016-07-25,16-01504,SUPPLEMENT--SUPPLEMENT,UCPD,2016-07-25,13:51,NA,University of California-Berkeley
2016-07-25,16-01634,LARCENY/THEFT--PETTY THEFT -REPORT,DWINELLE HALL,2016-07-25,12:00,NA,University of California-Berkeley
2016-07-25,16-01635,MEDICAL EVENT--INJURY OR ILLNESS,PEOPLES PARK,2016-07-25,15:46,NA,University of California-Berkeley
2016-07-25,16-01636,LARCENY/THEFT--PETTY THEFT -BIKE REPORT,ESHLEMAN HALL,2016-07-25,11:06,NA,University of California-Berkeley
2016-07-25,16-01637,MISC. SERVICE--LOST PROPERTY,SHATTUCK AV,2016-07-24,22:00,NA,University of California-Berkeley
2016-07-25,16-01638,LARCENY/THEFT--AUTO BURGLARY -REPORT,COFFER DAM,2016-07-25,17:30,NA,University of California-Berkeley
2016-07-25,16-01639,MISC. SERVICE--CIVIL ADVICE,685 LIBERTY SHIP WAY,2016-07-25,22:55,NA,University of California-Berkeley
2016-07-26,16-01640,MISC. SERVICE--PROPERTY DAMAGE,STADIUM PARKING,2016-07-26,6:21,NA,University of California-Berkeley
2016-07-26,16-01641,SUSPICIOUS EVENT--SUSPICIOUS CIRCUMSTANCE -,UCPD,2016-07-20,10:33,NA,University of California-Berkeley
2016-07-26,16-01642,SUSPICIOUS EVENT--SUSPICIOUS CIRCUMSTANCE -,HAAS PAVILION,2016-07-15,8:24,NA,University of California-Berkeley
2016-07-26,16-01643,MISC. SERVICE--LOST UC KEYS,UNKNOWN,2016-07-17,0:01,NA,University of California-Berkeley
2016-07-26,16-01644,MISC. SERVICE--PROPERTY DAMAGE,UNIT-2,2016-07-01,11:00,NA,University of California-Berkeley
2016-07-26,16-01645,MEDICAL EVENT--MENTALLY ILL COMMITMENT,2501 HASTE ST,2016-07-26,14:49,NA,University of California-Berkeley
2016-07-26,16-01646,MISC. SERVICE--LOST PROPERTY,SPROUL HALL,2016-07-26,17:15,NA,University of California-Berkeley
2016-07-27,16-01647,MEDICAL EVENT--INJURY OR ILLNESS,BOWLES HALL,2016-07-27,6:50,NA,University of California-Berkeley
2016-07-27,16-01648,MEDICAL EVENT--INJURY OR ILLNESS,PEOPLES PARK,2016-07-27,11:22,NA,University of California-Berkeley
2016-07-27,16-01649,LARCENY/THEFT--PETTY THEFT -REPORT,PEOPLES PARK,2016-07-26,15:30,NA,University of California-Berkeley
2016-07-27,16-01650,ALL OTHER OFFENSES--WARRANT ARREST,UNIVERSITY HALL,2016-07-27,17:43,NA,University of California-Berkeley
2016-07-27,16-01651,MEDICAL EVENT--INJURY OR ILLNESS,LATIMER HALL,2016-07-27,18:45,NA,University of California-Berkeley
2016-07-27,16-01652,MEDICAL EVENT--INJURY OR ILLNESS,UNIT 1-PUTNAM,2016-07-27,23:51,NA,University of California-Berkeley
2016-07-28,16-01653,DRUG VIOLATIONS--POSS OF MARIJUANA FOR SALE,PEOPLES PARK,2016-07-28,10:10,NA,University of California-Berkeley
2016-07-28,16-01655,OUTSIDE ASSIST--OUTSIDE ASSIST -BOMB UNIT,1000 4TH ST SAN RAFAEL,2016-07-28,12:32,NA,University of California-Berkeley
2016-07-28,16-01654,MEDICAL EVENT--INJURY OR ILLNESS,CAMPUS,2016-07-20,6:00,NA,University of California-Berkeley
2016-07-28,16-01656,ALL OTHER OFFENSES--EXCLUSION FROM CAMPUS,DURANT HALL,2016-07-27,10:15,NA,University of California-Berkeley
2016-07-28,16-01661,MISC. SERVICE--FOUND PROPERTY,SATHER TOWER,2016-07-28,16:15,NA,University of California-Berkeley
2016-07-28,16-01657,MISC. SERVICE--CIVIL ADVICE,GAYLEY ROAD,2016-07-28,17:00,NA,University of California-Berkeley
2016-07-28,16-01658,MEDICAL EVENT--INJURY OR ILLNESS,FOOTHILL-4,2016-07-28,18:29,NA,University of California-Berkeley
2016-07-28,16-01659,OUTSIDE ASSIST--OUTSIDE ASSIST - BPD,2416 TELEGRAPH AV,2016-07-14,0:00,NA,University of California-Berkeley
2016-07-28,16-01660,OUTSIDE ASSIST--OUTSIDE ASSIST - BPD,2419 DURANT,2016-07-28,20:06,NA,University of California-Berkeley
2016-07-28,16-01662,MEDICAL EVENT--INJURY OR ILLNESS,GREEK THEATER,2016-07-28,21:50,NA,University of California-Berkeley
2016-07-28,16-01663,MEDICAL EVENT--INJURY OR ILLNESS,GREEK THEATER,2016-07-28,22:14,NA,University of California-Berkeley
2016-07-29,16-01664,MEDICAL EVENT--INJURY OR ILLNESS,MAX MARTINEZ,2016-07-28,22:00,NA,University of California-Berkeley
2016-07-29,16-01665,MISC. SERVICE--LOST PROPERTY,3200 REGATTA BLVD,2016-07-29,10:20,NA,University of California-Berkeley
2016-07-29,16-01666,MEDICAL EVENT--INJURY OR ILLNESS,WOMENS FACULTY CLUB,2016-07-29,13:25,NA,University of California-Berkeley
2016-07-29,16-01667,MISC. SERVICE--CIVIL ADVICE,I HOUSE,2016-07-29,17:46,NA,University of California-Berkeley
2016-07-29,16-01668,DISORDERLY CONDUCT--DRUNK IN PUBLIC,GREEK THEATER,2016-07-29,21:40,NA,University of California-Berkeley
2016-07-29,16-01669,LARCENY/THEFT--PETTY THEFT -REPORT,685 LIBERTY SHIP WAY,2016-07-29,23:15,NA,University of California-Berkeley
2016-07-30,16-01670,MEDICAL EVENT--INJURY OR ILLNESS,UNIT-3 PRIESTLY,2016-07-30,3:15,NA,University of California-Berkeley
2016-07-30,16-01671,MEDICAL EVENT--INJURY OR ILLNESS,CROSSROADS,2016-07-30,11:27,NA,University of California-Berkeley
2016-07-30,16-01672,MEDICAL EVENT--INJURY OR ILLNESS,UVA OFFICE,2016-07-30,12:55,NA,University of California-Berkeley
2016-07-30,16-01673,BURGLARY--BURGLARY -REPORT,FENWICK WEAVERS,2016-07-30,12:00,NA,University of California-Berkeley
2016-07-30,16-01674,ALL OTHER OFFENSES--WARRANT ARREST,PEOPLES PARK,2016-07-30,16:22,NA,University of California-Berkeley
2016-07-31,16-01675,AGGRAVATED--SPOUSE BEATING,420 KULA GULF WAY,2016-07-31,2:56,NA,University of California-Berkeley
2016-07-31,16-01676,MEDICAL EVENT--INJURY OR ILLNESS,FENWICK WEAVERS,2016-07-31,20:27,NA,University of California-Berkeley
2016-07-31,16-01677,MEDICAL EVENT--INJURY OR ILLNESS,MEMORIAL STADIUM,2016-07-31,19:02,NA,University of California-Berkeley
2016-08-01,16-01679,ALL OTHER OFFENSES--EXCLUSION FROM CAMPUS,HAVILAND HALL,2016-08-01,8:09,NA,University of California-Berkeley
2016-08-01,16-01680,BURGLARY--BURGLARY -REPORT,1051 MONROE STREET,2016-07-29,17:00,NA,University of California-Berkeley
2016-08-01,16-01678,SUSPICIOUS EVENT--SUSPICIOUS CIRCUMSTANCE,CAMPUS,2016-08-01,7:20,NA,University of California-Berkeley
2016-08-01,16-01678,SUPPLEMENT--SUPPLEMENT,BARKER HALL,2016-08-01,8:23,NA,University of California-Berkeley
2016-08-01,16-01678,SUPPLEMENT--SUPPLEMENT,UNIT-2,2016-08-01,8:28,NA,University of California-Berkeley
