case_number,time_occurred,time_reported,university,date_reported,date_occurred,location,incident
13003559,16:12,16:12,University of Iowa,2013-12-18,2013-12-18,MAPF,STRIKING UNATTENDED VEHICLE
13003560,15:45,15:45,University of Iowa,2013-12-18,2013-12-18,"HAWKINS/EVASHEVSKI, NEAR CONSTRUCTION AREA",INTOXICATED SUBJECTS SUICIDE:THREATENED
13003562,15:51,15:51,University of Iowa,2013-12-18,2013-12-18,"HOSPITAL, 2 JCP WEST",ASSIST OTHER AGENCY
13003564,21:30,21:30,University of Iowa,2013-12-18,2013-12-18,"IMU RAMP, 7TH FL STAIRWELL",CRIMINAL TRESPASS PUBLIC INTOX
13003567,22:09,22:09,University of Iowa,2013-12-18,2013-12-18,SEASHORE HALL,STOLEN UI PROPERTY THEFT 5TH DEGREE
13003571,00:41,00:41,University of Iowa,2013-12-19,2013-12-19,BLUE MOOSE BAR,POSSESSION/SUPPLY ALCOHOL U/21
13003573,01:12,01:12,University of Iowa,2013-12-19,2013-12-19,BO JAMES BAR,POSSESSION/SUPPLY ALCOHOL U/21
13003574,01:27,01:27,University of Iowa,2013-12-19,2013-12-19,"BOYD LAW BLDG, S WOODED AREA",CTW ISSUED SUSPICIOUS PERSONS/ACTIVITY DRUG PARAPHERNALIA
13003575,02:22,02:22,University of Iowa,2013-12-19,2013-12-19,"LIBRARY, E EXT",SMOKING IN PROHIBITED AREA
13003576,00:00,08:43,University of Iowa,2013-12-19,2013-12-18,LIBRARY,THEFT 5TH - BY DECEPTION FORGERY
13003577,09:44,09:44,University of Iowa,2013-12-19,2013-12-19,LEVITT CENTER DRIVE,1050PD:MV/MOTOR VEH
13003578,09:46,09:46,University of Iowa,2013-12-19,2013-12-19,BIOLOGICAL SCIENCES LIBRARY,SUSPICIOUS PERSONS/ACTIVITY
13003579,00:00,11:55,University of Iowa,2013-12-19,2013-12-16,"LIBRARY, 4TH FL",THEFT 3RD DEGREE
13003580,10:26,10:39,University of Iowa,2013-12-19,2013-12-19,IMU,SUSPICIOUS PERSONS/ACTIVITY
13003581,13:25,13:25,University of Iowa,2013-12-18,2013-12-18,HOSPITAL,SUSPICIOUS PERSONS/ACTIVITY
13003583,22:19,22:19,University of Iowa,2013-12-19,2013-12-19,IOWA/GILBERT,INTOXICATED SUBJECTS
13003584,22:39,22:39,University of Iowa,2013-12-19,2013-12-19,SUMMIT BAR,"POSSESSION/SUPPLY ALCOHOL U/21 UNLAWFUL USE OF DRIVER'S LICEN FALSIFYING DRIVER LICENSES CITY,IN BARS AFTER HOURS"
13003585,23:19,23:19,University of Iowa,2013-12-19,2013-12-19,FIELDHOUSE BAR,"CITY,IN BARS AFTER HOURS"
13003586,23:37,23:37,University of Iowa,2013-12-19,2013-12-19,FIELDHOUSE BAR,"PUBLIC INTOX CITY,IN BARS AFTER HOURS"
13003587,00:58,00:58,University of Iowa,2013-12-20,2013-12-20,MARTINIS BAR,"FALSIFYING DRIVER LICENSES CITY,IN BARS AFTER HOURS"
13003588,01:24,01:24,University of Iowa,2013-12-20,2013-12-20,FIELDHOUSE BAR,"CITY,IN BARS AFTER HOURS"
13003589,11:23,10:59,University of Iowa,2013-12-20,2013-12-20,"LAUNDRY, LOADING DOCK ENT",PERSONAL INJURY
13003592,19:18,19:18,University of Iowa,2013-12-20,2013-12-20,BURLINGTON/DUBUQUE,ASSIST OTHER AGENCY
13003594,22:15,22:15,University of Iowa,2013-12-20,2013-12-20,DC S BAR,"CITY,IN BARS AFTER HOURS POSSESSION/SUPPLY ALCOHOL U/21"
13003595,22:47,22:47,University of Iowa,2013-12-20,2013-12-20,FIELDHOUSE BAR,"CITY,IN BARS AFTER HOURS PUBLIC INTOX"
13003597,00:16,00:16,University of Iowa,2013-12-21,2013-12-21,400 BLK E JEFFERSON ST,OWI/DRUGGED 2ND OFFENSE
13003598,01:46,01:46,University of Iowa,2013-12-21,2013-12-21,125 S DUBUQUE ST,"CITY,POSS OF OPEN CONTAINER"
13003599,03:06,03:06,University of Iowa,2013-12-21,2013-12-21,BURLINGTON/LINN,OWI/DRUGGED 3RD OFFENSE
13003600,03:07,03:07,University of Iowa,2013-12-21,2013-12-21,MAYFLOWER HALL,DRUG RELATED SUSPICIOUS PERSONS/ACTIVITY
13003601,09:51,09:51,University of Iowa,2013-12-21,2013-12-21,SLATER HALL,SEXUAL ABUSE 3RD DEGREE
13003602,10:38,10:38,University of Iowa,2013-12-21,2013-12-21,OFF CAMPUS,ASSIST OTHER AGENCY
13003603,13:27,13:27,University of Iowa,2013-12-21,2013-12-21,HILLCREST,DRUG PARAPHERNALIA
13003604,19:35,19:35,University of Iowa,2013-12-21,2013-12-21,MAPF,SUSPICIOUS PERSONS/ACTIVITY
13003605,20:28,20:28,University of Iowa,2013-12-21,2013-12-21,CARVER HAWKEYE ARENA,PUBLIC INTOX
13003607,00:28,00:28,University of Iowa,2013-12-22,2013-12-22,COLLEGE/CLINTON,ASSIST OTHER AGENCY INTERFERENCE W/OFFICIAL ACTS PUBLIC INTOX
13003608,16:49,16:49,University of Iowa,2013-12-22,2013-12-22,2700 BLK PRAIRIE MEADOW DR,1050PD:MV/FIXED OBJECT
13003621,14:13,13:20,University of Iowa,2013-12-27,2013-12-27,"UCC, UIPD",SAFETY HAZARD
13003624,23:14,23:14,University of Iowa,2013-12-27,2013-12-27,BURLINGTON/GILBERT,DISORDERLY CONDUCT PUBLIC INTOX DRUG PARAPHERNALIA
13003625,01:08,01:08,University of Iowa,2013-12-28,2013-12-28,"23 S DUBUQUE ST, ALLEY","CITY,PUBLIC URINATION & DEFECATION"
13003626,02:08,02:08,University of Iowa,2013-12-28,2013-12-28,LINN/COLLEGE,PUBLIC INTOX
13003627,02:49,02:49,University of Iowa,2013-12-28,2013-12-28,BJAYSVILLE/DUBUQUE,OWI/DRUGGED 2ND OFFENSE
13003632,00:49,00:49,University of Iowa,2013-12-29,2013-12-29,SPORTS COLUMN BAR,"CITY,IN BARS AFTER HOURS FALSIFYING DRIVER LICENSES PUBLIC INTOX"
13003635,02:07,02:07,University of Iowa,2013-12-29,2013-12-29,GILBERT/IOWA,OWI/DRUGGED 1ST OFFENSE
13003636,07:42,07:42,University of Iowa,2013-12-29,2013-12-29,"LOT 49, NE SIDE",SUICIDE
13003637,17:08,17:08,University of Iowa,2013-12-29,2013-12-29,RONALD MCDONALD HOUSE,CTW ISSUED SUSPICIOUS PERSONS/ACTIVITY
13003641,21:31,21:31,University of Iowa,2013-12-29,2013-12-29,"HOSPITAL, 1 JCPW",ASSAULT - SIMPLE
13003642,15:33,15:33,University of Iowa,2013-12-30,2013-12-30,"JEFFERSON BLDG, 1ST FL",CTW ISSUED CRIMINAL TRESPASS
13003644,19:55,19:56,University of Iowa,2013-12-30,2013-12-30,CRWC,THEFT 4TH DEGREE
13003646,06:32,06:30,University of Iowa,2013-12-31,2013-12-31,1930 LAKESIDE DRIVE,PERSONAL INJURY
13003647,08:26,08:27,University of Iowa,2013-12-31,2013-12-31,LOT 65,1050PD:CAMBUS/MOTOR VEH
13003648,09:53,09:53,University of Iowa,2013-12-31,2013-12-31,"HOSPITAL, ED WAITING ROOM","CITY,POSS OF OPEN CONTAINER CTW ISSUED PUBLIC INTOX"
13003649,08:53,08:53,University of Iowa,2013-12-30,2013-12-30,"LOT 40, HAWKINS ENT",1050PD:MV/FIXED OBJECT
13003650,17:17,17:17,University of Iowa,2013-12-31,2013-12-31,"LOT 65, SIDEWALK",PERSONAL INJURY
13003651,18:03,17:45,University of Iowa,2013-12-31,2013-12-31,CARVER HAWKEYE ARENA,PERSONAL INJURY
13003652,21:52,21:52,University of Iowa,2013-12-31,2013-12-31,"HOSPITAL RAMP I, LEVEL 2",STRIKING UNATTENDED VEHICLE
14000001,01:29,01:29,University of Iowa,2014-01-01,2014-01-01,BURLINGTON/FRONT,PUBLIC INTOX
14000002,02:53,02:53,University of Iowa,2014-01-01,2014-01-01,BURLINGTON/CLINTON,OWI/DRUGGED 1ST OFFENSE
14000003,06:32,05:06,University of Iowa,2014-01-01,2014-01-01,HOSPITAL,ASSIST OTHER AGENCY
14000004,14:23,14:23,University of Iowa,2014-01-01,2014-01-01,STANLEY HYDRAULICS NW GUARD RAIL,ASSIST OTHER AGENCY DAMAGED UI PROPERTY
14000008,22:54,22:54,University of Iowa,2014-01-01,2014-01-01,BROTHERS BAR,"CITY,IN BARS AFTER HOURS UNLAWFUL USE OF DRIVER'S LICEN"
14000010,23:28,23:28,University of Iowa,2014-01-01,2014-01-01,PINTS BAR,"CITY,IN BARS AFTER HOURS"
14000011,00:00,09:08,University of Iowa,2014-01-02,2013-12-31,INDEPENDENCE RD WAREHOUSE,CRIMINAL MISCHIEF 2ND DEGREE THEFT 2ND DEGREE
14000026,09:58,09:58,University of Iowa,2014-01-04,2014-01-04,"HOSPITAL RAMP I, LEVEL 2",STRIKING UNATTENDED VEHICLE
14000030,05:06,05:06,University of Iowa,2014-01-06,2014-01-06,COMMUNICATIONS BLDG,SUSPICIOUS PERSONS/ACTIVITY
14000031,08:08,08:08,University of Iowa,2014-01-06,2014-01-06,"HOSPITAL, LOADING DOCK",1050PD:MV/MOTOR VEH
14000032,13:05,13:05,University of Iowa,2014-01-06,2014-01-06,"BIOLOGY BLDG, 5TH FL",DAMAGED UI PROPERTY PROPERTY DAMAGE
14000033,16:38,16:38,University of Iowa,2014-01-06,2014-01-06,"BURGE HALL, DINING AREA",DAMAGED UI PROPERTY PROPERTY DAMAGE
14000034,16:57,16:57,University of Iowa,2014-01-06,2014-01-06,"HOSPITAL, MAIN ENTRANCE",OWI/DRUGGED 1ST OFFENSE
14000036,10:35,10:35,University of Iowa,2014-01-07,2014-01-07,OFF CAMPUS,PERSONAL INJURY
14000037,12:33,12:33,University of Iowa,2014-01-07,2014-01-07,BEDELL ENTREPRENUERSHIP LAB,PROPERTY DAMAGE DAMAGED UI PROPERTY
14000038,13:13,13:13,University of Iowa,2014-01-07,2014-01-07,"MERF, SW LOBBY",DAMAGED UI PROPERTY PROPERTY DAMAGE
14000039,13:44,13:44,University of Iowa,2014-01-07,2014-01-07,HOSPITAL,ASSIST OTHER AGENCY
14000041,20:38,20:38,University of Iowa,2014-01-07,2014-01-07,"CRWC, 2ND FL BASKETBALL COURTS",THEFT 5TH DEGREE
14000043,22:37,22:37,University of Iowa,2014-01-07,2014-01-07,FIELDHOUSE BAR,"CITY,IN BARS AFTER HOURS"
14000044,22:50,22:50,University of Iowa,2014-01-07,2014-01-07,DC S BAR,"CITY,IN BARS AFTER HOURS"
14000045,23:27,23:27,University of Iowa,2014-01-07,2014-01-07,BO JAMES BAR,POSSESSION/SUPPLY ALCOHOL U/21 UNLAWFUL USE OF DRIVER'S LICEN PUBLIC INTOX
14000046,00:00,14:18,University of Iowa,2014-01-08,2013-06-01,HOSPITAL,THEFT 5TH DEGREE PROHIBITED ACTS:DRUGS
14000047,17:38,17:38,University of Iowa,2014-01-08,2014-01-08,STUDIO ARTS,SUSPICIOUS PERSONS/ACTIVITY
14000048,00:00,11:11,University of Iowa,2014-01-09,2013-09-26,"HOSPITAL, 2 RCPW PEDIATRIC INPATIENT UNIT",THEFT 2ND DEGREE
14000049,11:20,11:20,University of Iowa,2014-01-09,2014-01-09,LOT 42,1050PD:MV/MOTOR VEH
14000050,00:00,12:25,University of Iowa,2014-01-09,2013-12-29,"HOSPITAL, 5 RCP MEDICAL INTENSIVE CARE UNIT",THEFT 2ND DEGREE
14000051,15:32,15:32,University of Iowa,2014-01-09,2014-01-09,"HOSPITAL, ED",INTOXICATED SUBJECTS
14000052,00:00,17:34,University of Iowa,2014-01-09,2014-01-06,MAYFLOWER HALL,SUSPICIOUS PERSONS/ACTIVITY
14000054,00:13,00:13,University of Iowa,2014-01-10,2014-01-10,"BIOLOGY BLDG, N SIDE","CITY,PUBLIC URINATION & DEFECATION"
14000055,12:26,12:26,University of Iowa,2014-01-10,2014-01-10,"QUADRANGLE HALL, N SIDEWALK PATH",PERSONAL INJURY
14000056,16:11,16:11,University of Iowa,2014-01-10,2014-01-10,"DENTAL SCIENCE BLDG, CAMBUS STOP",PERSONAL INJURY
14000057,17:48,17:48,University of Iowa,2014-01-10,2014-01-10,"HOSPITAL, FAMILY CARE CLINIC PARKING LOT",1050PD:MV/FIXED OBJECT
14000060,18:54,18:54,University of Iowa,2014-01-10,2014-01-10,"CRWC, BASKETBALL CT",THEFT 5TH - BY DECEPTION THEFT 4TH DEGREE FORGERY (CREDIT CARDS) U/$1000
14000061,19:42,19:42,University of Iowa,2014-01-10,2014-01-10,VAN ALLEN HALL,CTW ISSUED SUSPICIOUS PERSONS/ACTIVITY
14000065,01:41,01:41,University of Iowa,2014-01-11,2014-01-11,CLINTON/MARKET,OWI/DRUGGED 2ND OFFENSE
14000066,04:06,04:06,University of Iowa,2014-01-11,2014-01-11,BLOOMINGTON HOUSE,CTW ISSUED CRIMINAL MISCHIEF 5TH DEGREE
14000068,22:31,22:31,University of Iowa,2014-01-11,2014-01-11,FIELDHOUSE BAR,"CITY,IN BARS AFTER HOURS"
14000069,22:47,22:47,University of Iowa,2014-01-11,2014-01-11,DC S BAR,"CITY,IN BARS AFTER HOURS"
14000071,23:53,23:53,University of Iowa,2014-01-11,2014-01-11,HOSPITAL RAMP III,STRIKING UNATTENDED VEHICLE
14000072,01:01,01:01,University of Iowa,2014-01-12,2014-01-12,BROTHERS BAR,"UNLAWFUL USE OF DRIVER'S LICEN CITY,IN BARS AFTER HOURS"
14000073,01:51,01:51,University of Iowa,2014-01-12,2014-01-12,127 E COLLEGE ST,"CITY,POSS OF OPEN CONTAINER"
14000074,01:30,01:30,University of Iowa,2014-01-12,2014-01-12,JEFFERSON/VAN BUREN ST,OWI/DRUGGED 1ST OFFENSE
14000080,21:52,21:52,University of Iowa,2014-01-12,2014-01-12,FIELD HOUSE,INTOXICATED SUBJECTS
14000086,13:20,13:20,University of Iowa,2014-01-09,2014-01-09,"MAPF, LEVEL 2",STRIKING UNATTENDED VEHICLE
14000087,07:40,07:40,University of Iowa,2014-01-13,2014-01-13,"HOSPITAL, ED",CTW ISSUED SUSPICIOUS PERSONS/ACTIVITY
14000088,10:35,10:35,University of Iowa,2014-01-13,2014-01-13,COMMUNICATIONS CTR,POSSESSION:CONTROL SUBSTANCE DRUG PARAPHERNALIA FALSE REPORT - SERIOUS THEFT 3RD DEGREE
14000089,12:39,12:43,University of Iowa,2014-01-13,2014-01-13,"MAPF, LEVEL 1",STRIKING UNATTENDED VEHICLE
14000090,15:09,15:09,University of Iowa,2014-01-13,2014-01-13,"LIBRARY, 1ST FL STUDY COMMONS",THEFT 3RD DEGREE
14000094,00:00,14:20,University of Iowa,2014-01-14,2014-01-10,"MAPF, LEVEL 3",THEFT 5TH DEGREE
14000096,18:47,18:47,University of Iowa,2014-01-14,2014-01-14,"CRWC, BASKETBALL CT",THEFT 3RD DEGREE
14000097,00:00,09:23,University of Iowa,2014-01-15,2014-01-07,PLAZA CENTRE ONE,HARASSMENT 3RD DEGREE
14000098,00:00,10:44,University of Iowa,2014-01-15,2014-01-14,PEARL FIELD PARKING LOT,DAMAGED UI PROPERTY CRIMINAL MISCHIEF 2ND DEGREE
14000108,00:31,00:31,University of Iowa,2014-01-16,2014-01-16,TCB BAR,"UNLAWFUL USE OF DRIVER'S LICEN CITY,IN BARS AFTER HOURS"
14000109,00:57,00:57,University of Iowa,2014-01-16,2014-01-16,DC S BAR,"INTERFERENCE W/OFFICIAL ACTS PROVIDE FALSE ID INFO CITY,IN BARS AFTER HOURS UNLAWFUL USE OF DRIVER'S LICEN PUBLIC INTOX"
14000111,14:30,14:30,University of Iowa,2014-01-16,2014-01-16,COLLEGE OF NURSING,INTOXICATED SUBJECTS
14000112,00:00,17:12,University of Iowa,2014-01-16,2014-01-11,"CRWC, 2ND FL BASKETBALL COURT N SIDE",THEFT 3RD DEGREE
14000113,00:00,17:17,University of Iowa,2014-01-16,2014-01-16,"NRPR, LEVEL B1",CRIMINAL MISCHIEF 4TH DEGREE
14000114,19:34,19:34,University of Iowa,2014-01-16,2014-01-16,"CRWC, 2ND FL BASKETBALL CT BLEACHERS",SUSPICIOUS PERSONS/ACTIVITY
14000116,22:17,22:17,University of Iowa,2014-01-16,2014-01-16,UCC,SUSPICIOUS PERSONS/ACTIVITY
14000129,00:26,00:26,University of Iowa,2014-01-18,2014-01-18,118 S DUBUQUE ST,ASSIST OTHER AGENCY DISORDERLY CONDUCT
14000130,00:00,00:48,University of Iowa,2014-01-18,2014-01-17,"HOSPITAL, 4 JPP",THEFT 5TH DEGREE
14000131,01:14,01:14,University of Iowa,2014-01-18,2014-01-18,GILBERT/BURLINGTON,OWI/DRUGGED 1ST OFFENSE
14000132,01:39,01:39,University of Iowa,2014-01-18,2014-01-18,124 S DUBUQUE ST,"CITY,IN BARS AFTER HOURS UNLAWFUL USE OF DRIVER'S LICEN PUBLIC INTOX"
14000135,22:36,22:36,University of Iowa,2014-01-18,2014-01-18,SPORTS COLUMN BAR,"CITY,IN BARS AFTER HOURS"
14000137,00:48,00:48,University of Iowa,2014-01-19,2014-01-19,124 S DUBUQUE ST,"CITY,POSS OF OPEN CONTAINER"
14000138,01:02,01:02,University of Iowa,2014-01-19,2014-01-19,118 S DUBUQUE ST,INTERFERENCE W/OFFICIAL ACTS PUBLIC INTOX
14000139,02:37,02:37,University of Iowa,2014-01-19,2014-01-19,BURLINGTON/JOHNSON,PUBLIC INTOX
14000140,13:33,13:33,University of Iowa,2014-01-19,2014-01-19,"HOSPITAL, ED",WALKAWAYS
14000141,17:21,17:21,University of Iowa,2014-01-19,2014-01-19,"HOSPITAL, 2 JPW",ASSAULT ON PO/HCP W/INT TO C/SER INJURY
14000142,22:45,22:45,University of Iowa,2014-01-19,2014-01-19,PANCHEROS,INTOXICATED SUBJECTS FALSIFYING DRIVER LICENSES UNLAWFUL USE OF DRIVER'S LICEN PUBLIC INTOX
14000144,23:54,23:54,University of Iowa,2014-01-19,2014-01-19,"BURGE HALL, 3200 HALLWAY",ASSAULT - SIMPLE PUBLIC INTOX
14000145,00:07,00:07,University of Iowa,2014-01-20,2014-01-20,BURGE HALL,INTOXICATED SUBJECTS
14000146,00:00,02:38,University of Iowa,2014-01-20,2014-01-19,457 S GILBERT,ASSAULT C/INJURY
14000147,11:14,11:14,University of Iowa,2014-01-20,2014-01-20,"IMU RAMP, 7TH FL STAIRWELL",ASSIST OTHER AGENCY
14000148,00:00,12:04,University of Iowa,2014-01-20,2013-12-18,"DAUM HALL, N BIKE RACK",CRIMINAL MISCHIEF 5TH DEGREE THEFT 3RD DEGREE
14000150,18:11,18:11,University of Iowa,2014-01-15,2014-01-15,WESTLAWN CIRCLE,SUSPICIOUS PERSONS/ACTIVITY
14000154,20:12,20:12,University of Iowa,2014-01-20,2014-01-20,IOWA/RIVERSIDE,ASSIST OTHER AGENCY
14000157,23:41,23:41,University of Iowa,2014-01-20,2014-01-20,RIENOW HALL,DRUG PARAPHERNALIA POSSESSION:CONTROL SUBSTANCE
14000158,00:04,00:09,University of Iowa,2014-01-21,2014-01-21,"LOT 43, SE CORNER",1050PD:MV/FIXED OBJECT
14000159,01:32,01:32,University of Iowa,2014-01-21,2014-01-21,QUAD HALL,SUSPICIOUS PERSONS/ACTIVITY
14000161,08:00,08:00,University of Iowa,2014-01-21,2014-01-21,"NRPR, WEST ENTRANCE",1050PD:MV/FIXED OBJECT
14000162,00:00,11:03,University of Iowa,2014-01-21,2013-12-01,ADLER JOURNALISM BLDG,STOLEN UI PROPERTY THEFT 2ND DEGREE
14000166,00:55,00:55,University of Iowa,2014-01-22,2014-01-22,DC S BAR,"ASSIST OTHER AGENCY CITY,IN BARS AFTER HOURS"
14000167,01:28,01:28,University of Iowa,2014-01-22,2014-01-22,PINTS BAR,"UNLAWFUL USE OF DL TO OBTAIN ALCOHOL CITY,IN BARS AFTER HOURS PUBLIC INTOX"
14000168,05:57,05:57,University of Iowa,2014-01-22,2014-01-22,"IMU, 3RD FL",CRIMINAL TRESPASS
14000169,08:38,08:38,University of Iowa,2014-01-22,2014-01-22,"HOSPITAL, BURN UNIT",ASSIST OTHER AGENCY
14000170,16:37,16:37,University of Iowa,2014-01-22,2014-01-22,"CRWC, 2ND FL BASKETBALL CTS",FALSE REPORT - LAW ENFORCEMENT CTW ISSUED CHILD ENDANGERMENT
14000173,22:03,22:03,University of Iowa,2014-01-22,2014-01-22,MAYFLOWER HALL,DRUG PARAPHERNALIA
14000174,22:34,22:34,University of Iowa,2014-01-22,2014-01-22,BURGE HALL,SUSPICIOUS PERSONS/ACTIVITY
14000175,23:34,23:34,University of Iowa,2014-01-22,2014-01-22,MAYFLOWER HALL,INTOXICATED SUBJECTS SUSPICIOUS PERSONS/ACTIVITY
14000176,00:35,00:35,University of Iowa,2014-01-23,2014-01-23,"HOSPITAL, 8 JCP",PUBLIC INTOX
14000177,01:16,01:16,University of Iowa,2014-01-23,2014-01-23,RIENOW HALL,SUSPICIOUS PERSONS/ACTIVITY POSSESSION:CONTROL SUBSTANCE
14000178,00:00,09:01,University of Iowa,2014-01-23,2014-01-18,"HOSPITAL, 4 RCP",SUSPICIOUS PERSONS/ACTIVITY
14000179,16:17,16:17,University of Iowa,2014-01-23,2014-01-23,JESSUP HALL,SUSPICIOUS PERSONS/ACTIVITY
14000180,21:08,21:08,University of Iowa,2014-01-23,2014-01-23,LOT 3,STRIKING UNATTENDED VEHICLE
14000181,22:01,22:01,University of Iowa,2014-01-23,2014-01-23,HILLCREST HALL,INTOXICATED SUBJECTS
14000182,23:29,23:29,University of Iowa,2014-01-23,2014-01-23,BROTHERS BAR,"CITY,IN BARS AFTER HOURS"
14000183,23:58,23:58,University of Iowa,2014-01-23,2014-01-23,HILLCREST HALL,DRUG RELATED SUSPICIOUS PERSONS/ACTIVITY
14000184,00:40,00:40,University of Iowa,2014-01-24,2014-01-24,"MAYFLOWER HALL, LOBBY",PUBLIC INTOX
14000185,00:00,09:41,University of Iowa,2014-01-24,2014-01-23,UCC,THEFT 3RD DEGREE
14000190,19:12,19:12,University of Iowa,2014-01-24,2014-01-24,BURGE HALL,SUSPICIOUS PERSONS/ACTIVITY
14000191,22:04,22:04,University of Iowa,2014-01-24,2014-01-24,SPORTS COLUMN BAR,"CITY,IN BARS AFTER HOURS"
14000192,22:17,22:17,University of Iowa,2014-01-25,2014-01-24,QUAD HALL,INTOXICATED SUBJECTS
14000193,22:36,22:36,University of Iowa,2014-01-24,2014-01-24,DC S BAR,"POSSESSION/SUPPLY ALCOHOL U/21 CITY,IN BARS AFTER HOURS"
14000194,22:56,22:56,University of Iowa,2014-01-24,2014-01-24,DC S BAR,"UNLAWFUL USE OF DRIVER'S LICEN POSSESSION/SUPPLY ALCOHOL U/21 CITY,IN BARS AFTER HOURS FALSE REPORT - LAW ENFORCEMENT"
14000195,23:15,23:15,University of Iowa,2014-01-25,2014-01-24,DUBUQUE/COURT,PUBLIC INTOX
14000196,00:34,00:34,University of Iowa,2014-01-25,2014-01-25,TCB BAR,"UNLAWFUL USE OF DL TO OBTAIN ALCOHOL CITY,IN BARS AFTER HOURS"
14000197,00:53,00:53,University of Iowa,2014-01-25,2014-01-25,118 S DUBUQUE ST,UNLAWFUL USE OF DRIVER'S LICEN PUBLIC INTOX
14000198,01:39,01:39,University of Iowa,2014-01-25,2014-01-25,"BURGE HALL, 4TH FL",INTOXICATED SUBJECTS
14000199,01:32,01:32,University of Iowa,2014-01-25,2014-01-25,"BURGE HALL, LOBBY",PUBLIC INTOX DISORDERLY CONDUCT
14000200,02:10,02:10,University of Iowa,2014-01-25,2014-01-25,"CURRIER HALL, NW SIDE",SUSPICIOUS PERSONS/ACTIVITY
14000201,02:09,02:09,University of Iowa,2014-01-25,2014-01-25,KIRKWOOD/GILBERT,OWI/DRUGGED 1ST OFFENSE
14000202,00:00,04:28,University of Iowa,2014-01-25,2014-01-24,MAYFLOWER,SEXUAL ABUSE 3RD DEGREE
14000203,15:14,15:14,University of Iowa,2014-01-25,2014-01-25,OFF CAMPUS,SUSPICIOUS PERSONS/ACTIVITY
14000204,17:47,17:47,University of Iowa,2014-01-25,2014-01-25,LAUNDRY,PROPERTY DAMAGE DAMAGED UI PROPERTY
14000205,20:05,20:05,University of Iowa,2014-01-25,2014-01-25,RIENOW HALL,SUSPICIOUS PERSONS/ACTIVITY
14000206,22:10,22:10,University of Iowa,2014-01-25,2014-01-25,SPORTS COLUMN BAR,"ASSIST OTHER AGENCY CITY,IN BARS AFTER HOURS"
14000207,22:53,22:53,University of Iowa,2014-01-25,2014-01-25,SUMMIT BAR,"CITY,IN BARS AFTER HOURS"
14000208,00:14,00:14,University of Iowa,2014-01-26,2014-01-26,"RIENOW, 8TH FL HALLWAY",INTOXICATED SUBJECTS
14000209,01:54,01:54,University of Iowa,2014-01-26,2014-01-26,SLATER HALL,SUSPICIOUS PERSONS/ACTIVITY
14000210,00:00,13:38,University of Iowa,2014-01-26,2014-01-25,RIENOW HALL,CRIMINAL MISCHIEF 4TH DEGREE
14000211,22:34,22:34,University of Iowa,2014-01-26,2014-01-26,SLATER HALL,DRUG PARAPHERNALIA POSSESSION:CONTROL SUBSTANCE
14000212,20:01,20:01,University of Iowa,2014-01-26,2014-01-26,BURLINGTON/CAPITOL,ASSIST OTHER AGENCY
14000213,00:00,10:37,University of Iowa,2014-01-27,2014-01-13,KARRO ATHLETIC HALL OF FAME,SUSPICIOUS PERSONS/ACTIVITY
14000214,16:29,16:29,University of Iowa,2014-01-27,2014-01-27,LOT 11,STRIKING UNATTENDED VEHICLE
14000215,16:52,17:10,University of Iowa,2014-01-27,2014-01-27,BURGE HALL,POSSESSION:CONTROL SUBSTANCE
14000216,19:37,19:37,University of Iowa,2014-01-27,2014-01-27,"HOSPITAL, ED",PUBLIC INTOX INTERFERENCE W/OFFICIAL ACTS POSSESSION OF PRESCRIPTION DRUGS CRIMINAL TRESPASS ASSAULT ON PO/HCP W/INT TO C/SER INJURY
14000217,21:12,21:12,University of Iowa,2014-01-27,2014-01-27,RIENOW HALL,SUSPICIOUS PERSONS/ACTIVITY
14000218,00:00,09:47,University of Iowa,2014-01-28,2014-01-27,"HOSPITAL, 1 JPP WEST",ASSAULT - SIMPLE
14000219,00:00,12:01,University of Iowa,2014-01-28,2014-01-22,JACOBSON ATHLETIC BUILDING,SUSPICIOUS PERSONS/ACTIVITY
14000221,18:21,18:21,University of Iowa,2014-01-28,2014-01-28,"CARVER HAWKEYE ARENA, W DOOR","CITY,POSS OF OPEN CONTAINER PUBLIC INTOX 2ND CONV"
14000222,18:34,18:34,University of Iowa,2014-01-28,2014-01-28,CARVER HAWKEYE ARENA,FALSIFYING DRIVER LICENSES PUBLIC INTOX
14000223,00:00,10:20,University of Iowa,2014-01-29,2014-01-28,SEAMANS CENTER,THEFT 3RD DEGREE
14000224,11:54,11:54,University of Iowa,2014-01-29,2014-01-29,"HOSPITAL, 2 BT",SUSPICIOUS PERSONS/ACTIVITY
14000225,00:00,16:02,University of Iowa,2014-01-29,2014-01-28,HAWKEYE CT,SUICIDE
14000228,00:00,18:31,University of Iowa,2014-01-30,2014-01-29,LOT 43,STRIKING UNATTENDED VEHICLE
14000229,21:24,21:24,University of Iowa,2014-01-30,2014-01-30,IOWA RIVER LANDING AMBULATORY CARE CENTER,ASSIST OTHER AGENCY
14000230,22:57,22:57,University of Iowa,2014-01-30,2014-01-30,BURGE HALL,SUSPICIOUS PERSONS/ACTIVITY FALSIFYING DRIVER LICENSES PUBLIC INTOX
14000231,01:49,01:49,University of Iowa,2014-01-31,2014-01-31,"STANLEY HALL, INSIDE MAIN ENT",INTOXICATED SUBJECTS
