id,date,description,location,address,disposition,narrative,status,latitude,longitude
1800026148,2018-03-25 02:56:00.0,MINOR IN POSSESSION,LLOYD ALICE CROCKER HALL,100 S OBSERVATORY ST,DISCIPLINARY REFERRAL<br>,"A subject was taken by ambulance to Mott Hospital Emerg Dept for treatment. A fake ID was confiscated. 
",CASE FOLDER #1890301256 - CLOSED AS OF 03/27/2018 ,42.28127172,-83.73167473
1800026142,2018-03-25 02:27:00.0,TRAFFIC STOP / OWI,,PLYMOUTH RD / GEORGETOWN BLVD,<br>,"During a traffic stop, the driver was arrested for operating while intoxicated and taken to jail.",CASE FOLDER #1890301255 - CLOSED AS OF 05/10/2018 WITH ARREST ON 03/25/2018,42.30330139,-83.69914824
1800026130,2018-03-25 01:14:00.0,TRAFFIC VIOLATION,DIAG,920 N UNIVERSITY AVE,CITATION<br>,"Driver was cited for driving on the sidewalk. 
",CASE FOLDER #1890301258 - CLOSED AS OF 03/27/2018 WITH ARREST ON 03/25/2018,42.27687693,-83.73821968
1800026129,2018-03-25 01:08:00.0,DRUG VIOLATION - VCSA / ALCOHOL VIOLATION,WEST QUADRANGLE,541 THOMPSON ST,<br>,"Four subjects were found with alcohol and suspected of smoking marijuana. The alcohol was poured out and the subjects were referred for disciplinary review. One subject was arrested, processed and released pending warrant authorization for possession of marijuana.  
",CASE FOLDER #1890301252 - CLOSED AS OF 09/11/2018 WITH ARREST ON 03/25/2018,42.27493073,-83.74257361
1800026127,2018-03-25 00:58:00.0,PROPERTY DAMAGE - MDOP,WEST QUADRANGLE,541 THOMPSON ST,<br>,"A door and sign were found damaged with spray paint. Unknown timeframe and no suspects. 
",CASE FOLDER #1890301253 - CLOSED AS OF 03/31/2018 ,42.27493073,-83.74257361
1800026111,2018-03-25 00:09:00.0,TRAFFIC VIOLATION,,S OBSERVATORY ST / WASHINGTON HTS,"CITATION, VERBAL WARNING<br>","During a traffic stop, the driver was cited for no proof of insurance and warned for an expired vehicle registration. ",  ,42.28043125,-83.73105540
1800026580,2018-03-26 16:46:00.0,BURGLARY OF ALL TYPES - RESIDENT,WEST QUADRANGLE,541 THOMPSON ST,<br>,Jacket stolen from an unoccupied resident&#39;s room between 3 am Mar. 25 and and 9 am Mar. 26.  The door had been left open for brief periods of time. Related Cases: #1890301264 and #1890301270.,CASE FOLDER #1890301276 - CLOSED AS OF 06/01/2018 ,42.27493073,-83.74257361
1800026574,2018-03-26 16:22:00.0,DRUG VIOLATION - VCSA,UNIVERSITY HOSPITAL,1500 E MEDICAL CENTER DR,SRMS UPDATE<br>,A patient was found to be in possession of narcotics for which he did not have a prescription. The drugs were confiscated.,CASE FOLDER #1890301278 - CLOSED AS OF 06/09/2018 ,42.28463232,-83.72943174
1800026526,2018-03-26 13:26:00.0,HARASSMENT,DEXTER HEATH CENTER,7300 DEXTER ANN ARBOR ROAD,SRMS UPDATE<br>,A subject reported receiving unwanted communications from a patient. ,  ,0.00000000,0.00000000
1800026519,2018-03-26 12:44:00.0,LARCENY,MEDICAL SCIENCE UNIT II,1137 CATHERINE ST,<br>,A cell phone reportedly was taken around 5 pm on Mar. 22. No suspects.,CASE FOLDER #1890301272 - CLOSED AS OF 03/27/2018 ,42.28406569,-83.73384162
1800026503,2018-03-26 10:48:00.0,OBSTRUCTING JUSTICE,CAMPUS SAFETY SERVICES BUILDING,1239 KIPKE DR,<br>,A bench warrant was canceled for a subject who appeared in court (#17-1576 failure to appear for malicious destruction of property).  ,CASE FOLDER #1890301274 - CLOSED AS OF 03/27/2018 WITH ARREST ON 03/26/2018,42.26519173,-83.74395283
1800026500,2018-03-26 10:36:00.0,BURGLARY OF ALL TYPES - RESIDENT,WEST QUADRANGLE,541 THOMPSON ST,<br>,"Several items stolen from the unoccupied room of two residents between 10:00 and 10:05 pm Mar. 25. The door had been left open. Related Cases #1890301264 and #1890301270.
",CASE FOLDER #1890301270 - CLOSED AS OF 07/09/2018 ,42.27493073,-83.74257361
1800026500,2018-03-26 10:36:00.0,BURGLARY OF ALL TYPES - RESIDENT,WEST QUADRANGLE,541 THOMPSON ST,<br>,"Several items stolen from the unoccupied room of two residents between 10:00 and 10:05 pm Mar. 25. The door had been left open. Related Cases #1890301264 and #1890301270.
",CASE FOLDER #1890301270 - CLOSED AS OF 07/09/2018 WITH ARREST ON 04/07/2018,42.27493073,-83.74257361
1800026495,2018-03-26 10:25:00.0,HARASSMENT,700 KMS PLACE,3621 S STATE ST,<br>,A subject reported receiving unwanted communications from a known subject. Officer made contact with the subject and directed him to stop communications.,CASE FOLDER #1890301271 - CLOSED AS OF 03/27/2018 ,42.23551277,-83.73754185
1800026489,2018-03-26 10:00:00.0,OBSTRUCTING JUSTICE,CAMPUS SAFETY SERVICES BUILDING,1239 KIPKE DR,<br>,A subject was arrested on two outstanding bench warrants (#17-1625 and #17-2296 failure to appear for traffic offenses). He was taken to jail.,CASE FOLDER #1890301275 - CLOSED AS OF 03/27/2018 WITH ARREST ON 03/26/2018,42.26519173,-83.74395283
1800026457,2018-03-26 08:12:00.0,WEAPONS OFFENSE,TAUBMAN A ALFRED HEALTH CARE CTR,1620 E MEDICAL CENTER DR,<br>,Subject reported he was in possession of a weapon he forgot to secure before arriving to an appointment. Subject had a concealed permit. Weapon was secured while subject was at hospital. ,CASE FOLDER #1890301269 - CLOSED AS OF 03/26/2018 ,42.28362067,-83.72811556
1800026432,2018-03-26 07:05:00.0,TRAFFIC VIOLATION,TRANSPORTATION SERVICES BUILDING,1213 KIPKE DR,CITATION<br>,"During a traffic stop, the driver was cited for disregarding a stop sign.",  ,42.26494894,-83.74452342
1800026419,2018-03-26 05:00:00.0,TRAFFIC VIOLATION,,FULLER RD / FULLER CT,<br>,A driver fled from police during an attempted traffic stop for an illegal turn. The driver was later identified and a warrant request was sent to prosecutor.,CASE FOLDER #1890301266 - CLOSED AS OF 10/10/2018 ,42.28376082,-83.71093297
1800026419,2018-03-26 05:00:00.0,TRAFFIC VIOLATION,,FULLER RD / FULLER CT,<br>,A driver fled from police during an attempted traffic stop for an illegal turn. The driver was later identified and a warrant request was sent to prosecutor.,CASE FOLDER #1890301266 - CLOSED AS OF 10/10/2018 WITH ARREST ON 10/08/2018,42.28376082,-83.71093297
1800026398,2018-03-26 02:57:00.0,DRUG VIOLATION - VCSA,MARKLEY MARY BUTLER HALL,1503 WASHINGTON HTS,DISCIPLINARY REFERRAL<br>,Possible marijuana violation to be handled internally by staff.,CASE FOLDER #1890301265 - CLOSED AS OF 03/27/2018 ,42.28089639,-83.72886493
1800027013,2018-03-27 23:53:00.0,LARCENY,MOSHER ELIZA M HALL & JORDAN MYRA B HALL,200 S OBSERVATORY ST,<br>,Cell phone reportedly taken since 11:40pm. No suspects.,CASE FOLDER #1890301292 - CLOSED AS OF 04/19/2018 ,42.28007133,-83.73153362
1800026993,2018-03-27 22:21:00.0,SUSPICIOUS INCIDENT OR PERSON,STOCKWELL MADELON LOUISA HALL,324 S OBSERVATORY ST,UTL/GOA<br>,Report of smell of marijuana.  Source could not be located.,  ,42.27878190,-83.73163472
1800026940,2018-03-27 18:18:00.0,CRIMINAL SEXUAL CONDUCT,UNIVERSITY HOSPITAL,1500 E MEDICAL CENTER DR,<br>,"Subject reported that she was inappropriately touched by a visitor. The visitor was arrested, processed and released pending warrant authorization. 
",CASE FOLDER #1890301290 - CLOSED AS OF 07/15/2019 WITH ARREST ON 03/27/2018,42.28463232,-83.72943174
1800026841,2018-03-27 12:57:00.0,HARASSMENT,BRIARWOOD 2,400 E EISENHOWER PKWY,<br>,Report of disturbing phone calls with a subject that also may have contained threatening language. ,CASE FOLDER #1890301289 - CLOSED AS OF 03/28/2018 ,42.24307135,-83.74283213
1800026804,2018-03-27 10:45:00.0,CRASH - NO INJURY,,E MEDICAL CENTER DR / S OBSERVATORY ST,CRASH REPORT <br>,"Two-vehicle crash resulted in no injuries. 
",  ,42.28140913,-83.73107757
1800026801,2018-03-27 10:21:00.0,OBSTRUCTING JUSTICE,CAMPUS SAFETY SERVICES BUILDING,1239 KIPKE DR,<br>,"A bench warrant was canceled for a subject who appeared in court (#1890300290 failure to appear larceny).  
",CASE FOLDER #1890301284 - CLOSED AS OF 03/27/2018 WITH ARREST ON 03/27/2018,42.26519173,-83.74395283
1800026786,2018-03-27 09:39:00.0,LARCENY,UNIVERSITY HOSPITAL,1500 E MEDICAL CENTER DR,UNFOUNDED INCIDENT<br>,"Initial report that headphones were stolen. However before the report was completed, the headphones were located.",  ,42.28463232,-83.72943174
1800026781,2018-03-27 09:27:00.0,LARCENY,UNIVERSITY HOSPITAL,1500 E MEDICAL CENTER DR,UNFOUNDED INCIDENT<br>,A wallet reportedly was stolen. However it had been turned into an employee with all contents. Returned to owner.,  ,42.28463232,-83.72943174
1800026759,2018-03-27 08:07:00.0,PROPERTY DAMAGE - MDOP,LAWYERS CLUB AND MUNGER CHARLES T RESIDENCES,551 S STATE ST,<br>,"An external emergency blue light phone was found vandalized. Occurred between 2 and 8am. No suspects. 
",CASE FOLDER #1890301288 - CLOSED AS OF 06/04/2018 ,42.27457886,-83.73969074
1800027261,2018-03-28 20:40:00.0,ASSAULT OR BATTERY,CENTRAL CAMPUS REC BLD BELL MARGARET POOL,401 WASHTENAW AVE,<br>,"An employee was assaulted by a subject at around 8:30 pm. Suspect was located and arrested, processed, and released pending warrant authorization.",CASE FOLDER #1890301308 - CLOSED AS OF 09/29/2020 ,42.27822887,-83.73273950
1800027261,2018-03-28 20:40:00.0,ASSAULT OR BATTERY,CENTRAL CAMPUS REC BLD BELL MARGARET POOL,401 WASHTENAW AVE,<br>,"An employee was assaulted by a subject at around 8:30 pm. Suspect was located and arrested, processed, and released pending warrant authorization.",CASE FOLDER #1890301308 - CLOSED AS OF 09/29/2020 WITH ARREST ON 03/28/2018,42.27822887,-83.73273950
1800027255,2018-03-28 19:45:00.0,PROPERTY DAMAGE - MDOP,EAST ANN ARBOR AMBULATORY SURGICAL CENTER,4270 PLYMOUTH RD,UNFOUNDED INCIDENT<br>,Subject reported her vehicle was damaged while it was parked in the lot earlier in the day. Investigation found no damage to vehicle.,  ,42.30876039,-83.67282822
1800027247,2018-03-28 19:04:00.0,LARCENY,UPJOHN RACHEL BUILDING,4250 PLYMOUTH RD,UNFOUNDED INCIDENT<br>,"A laptop computer reportedly was taken around 7 pm. However, staff located the computer in a break room. Caller notified. No larceny occurred.",  ,42.30767061,-83.67526924
1800027233,2018-03-28 18:12:00.0,TRAFFIC VIOLATION,,MALL DR / S STATE ST,"CITATION, VERBAL WARNING<br>","During a traffic stop, the driver was cited for speeding and warned for a license plate violation.",  ,42.24246769,-83.73920840
1800027225,2018-03-28 17:38:00.0,DRUG VIOLATION - VCSA,BAITS VERA II CONGER HOUSE,1430 HUBBARD RD,UTL/GOA<br>,"Report of smell of marijuana. Source could not be located.
",  ,42.29354003,-83.72313302
1800027181,2018-03-28 15:01:00.0,CRASH - FAILURE TO REPORT,UNIVERSITY HOSPITAL SOUTH UNIT 1,1521 E SIMPSON RD,ASSISTANCE PROVIDED<br>,"Subject reported his parked vehicle was struck by another driver who then left the scene. Incident occurred around 2:30 pm. No suspects. 
",  ,42.28277118,-83.72903894
1800027134,2018-03-28 11:37:00.0,FIRE,UNIVERSITY HOSPITAL,1500 E MEDICAL CENTER DR,<br>,A small fire occurred inside a trash compactor at the dock around 11:30 am resulting in no injuries and unknown damage. Cause undetermined. Fire department personnel extinguished the fire. ,CASE FOLDER #1890301300 - CLOSED AS OF 03/30/2018 ,42.28463232,-83.72943174
1800027084,2018-03-28 08:16:00.0,LARCENY,FRANKEL SAMUEL AND JEAN CARDIOVASCULAR CENTER,1425 E ANN ST,UNFOUNDED INCIDENT<br>,"Initial report of stolen gift cards. Subject was to call back to file a report. When contacted later, subject reported it was a miscommunication among staff. No larceny occurred.",  ,42.28333530,-83.73110523
1800027042,2018-03-28 03:46:00.0,NON CRIMINAL HEALTH AND SAFETY - WELLBEING / MIP,BURSLEY JOSEPH A & MARGUERITE K HALL,1931 DUFFIELD ST,CITATION<br>,Report of subject outside screaming and banging on windows. He was cited for minor in possession of alcohol. ,  ,42.29374213,-83.72094855
1800027015,2018-03-28 00:07:00.0,MINOR IN POSSESSION,LLOYD ALICE CROCKER HALL,100 S OBSERVATORY ST,UNFOUNDED INCIDENT<br>,Report of an intoxicated subject in a resident&#39;s room. However the subject was not impaired. No problems found.,  ,42.28127172,-83.73167473
1800027549,2018-03-29 19:57:00.0,DISORDERLY CONDUCT,DUDERSTADT JAMES AND ANNE CENTER,2281 BONISTEEL BLVD,UTL/GOA<br>,"Subject reportedly refused to leave a study room that was reserved by someone else. Subject left the area prior to officer arrival.  
",  ,42.29115795,-83.71579686
1800027546,2018-03-29 19:41:00.0,SUSPICIOUS INCIDENT OR PERSON,CAMPUS SAFETY SERVICES BUILDING,1239 KIPKE DR,<br>,Subject reported receiving unwanted communications and contact from members of an activist group for a long period of time. The situation has recently escalated. Investigation pending.,CASE FOLDER #1890301322 - CLOSED AS OF 08/21/2018 ,42.26519173,-83.74395283
1800027503,2018-03-29 16:52:00.0,DISORDERLY CONDUCT,MOTT CHILDRENS VON VOIGTLANDER WOMENS HOSPITALS,1540 E HOSPITAL DR,VERBAL WARNING<br>,Report of a subject in a vehicle threatening staff and visitors. Subject had a service complaint. He was advised to leave the area.,  ,42.28202194,-83.72749663
1800027491,2018-03-29 15:54:00.0,SUSPICIOUS INCIDENT OR PERSON,SCHOOL OF SOCIAL WORK BUILDING,1080 S UNIVERSITY AVE,ASSISTANCE PROVIDED<br>,"Staff reported finding an unknown subject in a dark room. Subject left the area prior to officer arrival. 
",  ,42.27458710,-83.73646368
1800027447,2018-03-29 13:24:00.0,ASSAULT OR BATTERY,KELLOGG W K EYE CENTER,1000 WALL ST,<br>,"A pedestrian was assaulted in the parking lot by an unknown subject, resulting in a major injury. Crime Alert 2018-3 issued.
",CASE FOLDER #1890301317 - CLOSED AS OF 06/01/2018 ,42.28801113,-83.73686017
1800027422,2018-03-29 10:52:00.0,LARCENY,KRAUS EDWARD HENRY BUILDING,830 N UNIVERSITY AVE,<br>,Computer equipment reportedly was taken from a lab between 6:30 pm and 8:15 pm Mar. 28. No suspects.,CASE FOLDER #1890301314 - CLOSED AS OF 03/30/2018 ,42.27805930,-83.73891207
1800027421,2018-03-29 10:29:00.0,WEAPONS OFFENSE,UNIVERSITY HOSPITAL,1500 E MEDICAL CENTER DR,UNFOUNDED INCIDENT<br>,Staff received a report that a patient may have had a weapon in his room. No weapons were located. ,  ,42.28463232,-83.72943174
1800027853,2018-03-30 18:04:00.0,SUSPICIOUS INCIDENT OR PERSON,ART ARCHITECTURE BUILDING,2000 BONISTEEL BLVD,ASSISTANCE PROVIDED<br>,"Report of a subject sleeping in a common area. The visitor was awoken and moved along. 
",  ,42.28949076,-83.71725355
1800027847,2018-03-30 17:42:00.0,CRIMINAL SEXUAL CONDUCT,UNIVERSITY HOSPITAL EMERGENCY SERVICES,1500 E MEDICAL CENTER DR,<br>,Subject reported she was assaulted by an employee between 1:30 and 5:40pm. ,CASE FOLDER #1890301341 - CLOSED AS OF 12/03/2018 ,42.28463232,-83.72943174
1800027839,2018-03-30 17:03:00.0,CRASH - FAIL TO REPORT,LOT NC51,2900 GLAZIER WAY,<br>,A vehicle reportedly was struck by an unknown vehicle while parked in the structure between 7:30am and 5pm. ,CASE FOLDER #1890301340 - CLOSED AS OF 04/02/2018 ,42.28896131,-83.70565879
1800027837,2018-03-30 16:55:00.0,CRASH - FAIL TO REPORT,GLEN AVE PARKING STRUCTURE,333 GLEN AVE,CRASH REPORT<br>,A vehicle reportedly was struck by an unknown vehicle while parked in the structure.     ,  ,42.28364321,-83.73649280
1800027824,2018-03-30 16:12:00.0,FIRE,CHEMISTRY & DOW WILLARD H LABORATORY,930 N UNIVERSITY AVE,<br>,A small fire reportedly occurred in a lab hood around 4pm. It was extinguished by staff. No injuries or damage. ,CASE FOLDER #1890301337 - CLOSED AS OF 03/30/2018 ,42.27804905,-83.73702811
1800027812,2018-03-30 15:42:00.0,CRASH - FAILURE TO REPORT,SIMPSON CIRCLE PARKING STRUCTURE,1535 E HOSPITAL DR,<br>,Vehicle reportedly was damaged while parked in the lot sometime between March 1 and 9. No suspects.,CASE FOLDER #1890301339 - CLOSED AS OF 04/02/2018 ,42.28198538,-83.72921177
1800027790,2018-03-30 14:00:00.0,HARASSMENT,BURSLEY JOSEPH A & MARGUERITE K HALL,1931 DUFFIELD ST,<br>,An employee reported receiving harassing communications from another employee. ,CASE FOLDER #1890301338 - CLOSED AS OF 04/02/2018 ,42.29374213,-83.72094855
1800027788,2018-03-30 13:57:00.0,PROPERTY DAMAGE - MDOP,LOT W11,500 KRAUSE ST,<br>,"An unknown subject reportedly struck a parked vehicle with a tire iron and then fled the scene around 12:15pm. 
",CASE FOLDER #1890301336 - CLOSED AS OF 04/02/2018 ,42.27966402,-83.75498692
1800027728,2018-03-30 10:34:00.0,FRAUDULENT ACTIVITY,WOLVERINE TOWER,3003 S STATE ST,<br>,"A subject reportedly used another subject&#39;s personal information in a fraudulent manner. 
",CASE FOLDER #1890301333 - CLOSED AS OF 02/25/2019 ,42.24301384,-83.73719969
1800027702,2018-03-30 08:56:00.0,ASSAULT OR BATTERY,UNIVERSITY HOSPITAL,1500 E MEDICAL CENTER DR,INFORMATION ONLY<br>,"Initial report that a patient thought he was assaulted by an employee. However determined that no assault occurred, rather the patient was startled in his sleep.",  ,42.28463232,-83.72943174
1800028170,2018-03-31 23:39:00.0,DISORDERLY CONDUCT,,S UNIVERSITY AVE / OXFORD RD,<br>,Subject observed removing a parking sign. He was arrested for disorderly conduct and released pending warrant authorization.,CASE FOLDER #1890301359 - PENDING-AT PROSECUTORS OFFICE AS OF 04/01/2018 WITH ARREST ON 03/31/2018,42.27512430,-83.72608903
1800028151,2018-03-31 22:17:00.0,MINOR IN POSSESSION,STOCKWELL MADELON LOUISA HALL,324 S OBSERVATORY ST,DISCIPLINARY REFERRAL<br>,"Subjects found with alcohol, which was poured out.  To be handled internally by staff.  ",CASE FOLDER #1890301357 - CLOSED AS OF 04/12/2018 ,42.27878190,-83.73163472
1800028150,2018-03-31 22:14:00.0,MINOR IN POSSESSION,WEST QUADRANGLE,541 THOMPSON ST,DISCIPLINARY REFERRAL<br>,"Seven subjects found with alcohol, which was poured out.  To be handled internally by staff.  ",CASE FOLDER #1890301351 - CLOSED AS OF 04/02/2018 ,42.27493073,-83.74257361
1800028119,2018-03-31 19:03:00.0,HARASSMENT,MOTT CHILDRENS VON VOIGTLANDER WOMENS HOSPITALS,1540 E HOSPITAL DR,ASSISTANCE PROVIDED<br>,"An employee reported concerning communications from a co-worker over the past few days. 
",CASE FOLDER #1890301350 - CLOSED AS OF 04/02/2018 ,42.28202194,-83.72749663
1800028098,2018-03-31 16:27:00.0,MINOR IN POSSESSION,SOUTH QUADRANGLE,600 E MADISON ST,CITATION <br>,"Subject found pounding on doors and being disruptive. He was arrested for disorderly conduct and failure to ID and was cited for minor in possession of alcohol. He was taken by ambulance to Mott Hospital Emerg Dept for treatment. 
",CASE FOLDER #1890301352 - CLOSED AS OF 06/14/2018 WITH ARREST ON 03/31/2018,42.27370450,-83.74213790
1800028082,2018-03-31 14:55:00.0,LARCENY,ART ARCHITECTURE BUILDING,2000 BONISTEEL BLVD,<br>,"Headphones reportedly was taken from a third-floor studio between midnight and 8am. No suspects.
",CASE FOLDER #1890301347 - CLOSED AS OF 04/02/2018 ,42.28949076,-83.71725355
1800028077,2018-03-31 14:37:00.0,FRAUDULENT ACTIVITY,SOUTH QUADRANGLE,600 E MADISON ST,<br>,Subject reported she had received phone calls for a scam related to failure to pay taxes and threatening arrest - neither of which were true. No suspects.,CASE FOLDER #1890301348 - CLOSED AS OF 04/01/2018 ,42.27370450,-83.74213790
1800028043,2018-03-31 11:12:00.0,DRUG VIOLATION - VCSA,UNIVERSITY HOSPITAL,1500 E MEDICAL CENTER DR,<br>,Suspected illegal drugs were confiscated from a patient&#39;s belongings. ,CASE FOLDER #1890301345 - CLOSED AS OF 08/24/2018 ,42.28463232,-83.72943174
