Master ID	Date/Time Reported	Day of Week	Date/Time Occurred	MPD Case #	Nature of Calls	Address/Location	Comments	Disposition	Clery Geography	Clery Offense	Clery Count	Clery	Not on Campus	Name Log	Number Cited	Misc Information	Added to Clery Wall Map	Greek Row	Alcohol/Drug Transport	Residence Life	IR # from DOS	DOS ID	Clery Case #	Referral Count	AC ID	Confirmed with MPD	Double Checked/Complete	Question for MPD	Clery Reportable/Not in Advocate
517	04/16/19@ 12:51	Tuesday	Same	19-M03294	Other Calls	Moscow	"Questions about ""squatter rights"""	CLO				NO										0			0				
518	04/16/19 @13:28	Tuesday	Same	19-M03297	Alarm; Fire	745 Nez Perce Drive	False alarm	CLO				NO										0			0				
519	04/16/19 @17:39	Tuesday	Same	19-M03309	Civil	Moscow	Homeless person not on campus or student	CLO				NO										0			0				
520	04/16/19 @17:58	Tuesday	Same	19-M03310	Traffic Offense	Perimeter Drive and Pullman Road	Excessive exhaust	CLO				NO										0			0				
521	04/17/19	Thursday	Same	19-M03333	Theft; Other	727 Nez Perce Drive	Stolen bicycle	CLO				NO										0			0				
522	04/17/19 @13:20	Wednesday	Same	19-M03333	Theft; Other	727 Nez Perce Dr;	Stolen bicycle (repeat)	CLO				NO										0			0				
523	04/17/19 @14:25	Wednesday	Same	19-M03338	Trespassing	1006 Railroad St; Transit	Too much Fireball whisky and vomited on transit bus	CLO				NO										0			0				
524	04/17/19 @16:48	Wednesday	Same	19-M03344	Lost Property	Univesrity Ave; Student Rec	Lost phone	CLO				NO										0			0				
525	04/17/19 @14:25	Wednesday	Same	19-M03338	Trespassing	1006 Railroad Street	Repeat	CLO				NO										0			0				
526	04/17/19 @16:48	Wednesday	Same	19-M03344	Lost Property	University Ave	Repeat	CLO				NO										0			0				
527	04/18/19 @0848	Thursday	Same	19-M03363	Transport	Moscow	"Mental health transport, not a student"	CLO				NO										0			0				
528	04/18/19 @0910	Thursday	Same	19-M03366	Public Program	966 University Avenue	Public program about domestic assault	CLO				NO										0			0				
529	04/18/19 @1106	Thursday	same	19-M03369	Drugs	Perimeter Drive and W Pullamn Road	Zachary Bohn cited for possession of marijuana on traffic stop	ACT				YES										0			0				
530	04/18/19 @ 1407	Thursday	same	19-M03379	Gun Check	861 Perimeter Drive	Gun check	CLO				NO										0			0				
531	04/18/19 @1520	Thursday	same	19-M03381	Citizen Contact	Line and 6th Street	Created in error	CLO				NO										0			0				
532	04/18/19 @20:07	Thursday	Same	19-M03391	Gun Check	861 Perimeter Drive	Gun check	CLO				NO										0			0				
533	04/19/19 @01:05	Friday	Same	19-M03399	Suspicious	901 Paradise Creek Street	UTL on a guy riding a go cart in parking lot	CLO				NO										0			0				
534	04/19/19 @1131	Friday	Same	19-M03407	Animal Problem	1000 Stadium Drive	"Dog in a vehicle, owner contacted"	CLO				NO										0			0				
535	04/19/19 @1308	Friday	same	19-M03412	Civil	616 Ash Street	Civil regarding a botched cell phone repair	ACT				NO										0			0				
536	04/19/19 @1502	Friday	same	19-M03418	Found Property	1006 Railroad Street	Found wallet	CLO				NO										0			0				
537	04/19/19 @1556	Friday	Same	19-M03419	Gun Check	861 Perimeter Drive	Gun check	CLO				NO										0			0				
538	04/19/19 @1716	Friday	same	19-M03423	Parking Problem	609 Elm Street	Owner of truck blocking driveway was contacted and moved rig	ACT				NO										0			0				
539	04/19/19 @1955	Friday	same	19-M03426	Domestic Dispute	380 Taylor Ave #3	"Robert Richards fell down the stairs and hit his head, went to GMC"	CLO				NO										0			0				
540	04/20/19 @0203	Saturday	same	19-M03437	Seizures	630 Elm Street	"19 YOA female had a seizure at KAT House, transported to GMC"	CLO				NO										0			0				
541	04/20/19 @1008	Saturday	same	19-M03442	Gun Check	861 Perimeter Drive	Gun check	CLO				NO										0			0				
542	04/20/19 @1019	Saturday	same	19-M03443	Gun Check	861 Perimeter Drive	Gun check	CLO				NO										0			0				
543	04/20/19 @1020	Saturday	same	19-M03444	Gun Check	861 Perimeter Drive	Gun check	CLO				NO										0			0				
544	04/20/19 @1316	Saturday	same	19-M03451	Gun Check	861 Perimeter Drive	Gun check	CLO				NO										0			0				
545	04/20/19 @1522	Saturday	same	19-M03454	Gun Check	861 Perimeter Drive	Gun check	CLO				NO										0			0				
546	04/20/19 @1547	Saturday	same	19-M03455	Gun Check	861 Perimeter Drive	Gun check	CLO				NO										0			0				
547	04/20/19 @1712	Saturday	same	19-M03456	Accident; Non-Injury	Stadium Drive at 6th Street	State accident report taken	ACT				NO										0			0				
548	04/20/19 @1952	Saturday	same	19-M03461	Gun Check	861 Perimeter Drive	Gun check	CLO				NO										0			0				
549	04/20/19 @2006	Saturday	same	19-M03462	Gun Check	861 Perimeter Drive	Gun check	CLO				NO										0			0				
550	04/21/19 @0012	Sunday	same	19-M03467	Drugs	1080 West 6th Street	Davonna Krall warned for possession of marijuana	ACT				YES										0			0				
551	04/21/19 @1203	Sunday	same	19-M03502	Parking Problem	1200 West Palouse River Drive	Abandon vehicle	ACT				NO										0			0				
552	04/21/19 @1929	Sunday	same	19-M03486	Suicidal Person	710 Deakin Ave	"Depressed college student, he was with fraternity mates"	CLO				NO										0			0				
553	04/21/19 @2014	Sunday	same	19-M03489	Animal; Bites	Moscow	Subject was scratched in the eye by roomies cat	CLO				NO										0			0				
554	04/21/19 @2156	Sunday	same	19-M03491	Gun Check	861 Perimeter Drive	Gun check	CLO				NO										0			0				
555	04/22/19 @0642	Monday	same	19-M03498	Found Property	Moscow	Found makeup bag	CLO				NO										0			0				
556	04/22/19 @3509	Monday	same	19-M03509	Abandoned Vehicle	7th and Elm Street	"Parking problem, PC person called and left RO a message"	ACT				NO										0			0				
557	04/22/19 @18:01	Monday	Same	19-M03529	Drugs	900 Nez Perce Dr; UofI	UTL on group of people smoking marijuana	CLO														0			0				
558	04/15/19	Saturday	04/13/19	N/A	Domestic Dispute	Kappa Sigma	See Notes on Title IX Case Notes Log		NC	Dating Violence		YES									00203-2019	0	R00024-2019		0				
559	04/23/19 @12:18	Tuesday	Same	19-M03560	Gun Check	861 Perimeter Dr; UI Security	Gun check	CLO				NO										0			0				
560	04/23/19 @13:27	Tuesday	Same	19-M03562	Gun Check	861 Perimeter Dr; UI Security	Gun check	CLO				NO										0			0				
561	04/23/19 @18:09	Tuesday	Same	19-M03571	Gun Check	861 Perimeter Dr; UI Security	Gun check	ACT				NO										0			0				
562	04/23/19 @19:33	Tuesday	Same	19-M03577	Traffic Offense	709 Deakin Ave; SUB	Lance Babb arrested for Felony Eluding	ACT				NEED MORE										0			0				
563	04/23/19 @20:02	Tuesday	Same	19-M03578	Civil	Moscow	Lost wallet	CLO				NO										0			0				
564	04/24/19 @1807	Wednesday	same	19-M03605	Alarm; Elevator	1001 Paradise Creek Street	Accidental activation	CLO				NO										0			0				
565	04/24/19 @1842	Wednesday	Same	19-M03606	Communications	685 South Line Street	Accidental 911	CLO				NO										0			0				
566	04/25/19 @0924	Thursday	Same	19-M03616	Found Property	875 Perimeter Drive	Found wallet	CLO				NO										0			0				
567	04/15/19  @1221	Thursday	same	19-M03621	Found Property	975 South Line	"Found Wallet, returned to owner"	CLO				NO										0			0				
568	04/25/19 @ 1744	Tuesday	same	19-M03633	Alarm; Elevator	901 Paradise Creek Street	Accidental activation	CLO				NO										0			0				
569	04/25/19 @1802	Thursday	same	19-M03634	Suspicious	perimeter drive	Accidental activation	CLO				NO										0			0				
570	04/25/19 @1759	Thursday	same	19-M03635	Other Calls	Moscow	Not on campus or related	CLO				NO										0			0				
571	04/25/19 @1823	Thursday	same	19-M03637	Alcohol Offense	690 Ash Street	"Report of alcohol being loaded into a Uhaul, UTL"	CLO				NO										0			0				
572	04/25/19 @2321	Thursday	same	19-M03646	Drugs	1080 West 6th Street	"Report of marijuana, unfounded"	CLO				NO										0			0				
573	04/26/19 @ 1116	Friday	same	19-M03662	Traffic Offense	Moscow	"Passing a school bus, not on campus"	ACT				NO										0			0				
574	04/26/19 @1147	Friday	same	19-M03664	Unconsciousness	860 Idaho Ave	High school student fainted in cadavar lab	CLO				NO										0			0				
575	04/26/19 @1222	Friday	same	19-M03665	Found Property	1001 University Ave	Found wallet	CLO				NO										0			0				
576	04/26/19 @1619	Friday	same	19-M03673	Suspicious	Stadium Drive Lot 34 and 57	"Unfounded, doing field research"	CLO				NO										0			0				
577	04/26/19 @ 1628	Friday	same	19-M03674	Fire Other	Guy Wicks Field	Fire. Not arson	CLO				NO										0			0				
578	04/26/19 @1815	Friday	same	19-M03677	Welfare Check	Moscow	Not on campus or related	CLO				NO										0			0				
579	04/27/19 @1230	Saturday	same	19-M03693	Alarm; Fire	706 Elm Street	"False alarm, steam from bathroom"	CLO				NO										0			0				
580	04/28/19 @ 1503	Sunday	same	19-M03715	Alarm; Fire	901 Paradise Creek Street	Burnt food	CLO				NO										0			0				
581	04/28/19 @1942	Sunday	same	19-M03720	Communications	1080 West 6th Street	"Eleveator alarm somewhere in Wallace, UTL any problems"	CLO				NO										0			0				
582	04/28/19 @2203	Sunday	same	19-M03724	Other Calls	1006 Railroad Street	"Bus with lights on, employee took care of problem"	CLO				NO										0			0				
583	04/29/19 @1915	Monday	same	19-M03746	Trespassing	506 Taylor Ave	"Unfounded, no one was squatting in unoccupied residence"	CLO				NO										0			0				
584	04/30/19 @0948	Tuesday	same	19-M03761	Warrant Arrest	Stadium Drive at 6th Street	Travis Picard arrested on warrant	CLO				NEED MORE										0			0				
585	05/01/19 @1720	Wednesday	same	19-M03810	Animal; Stray		UTL	CLO				NO										0			0				
586	05/02/19 @0205	Thursday	same	19-M03821	Suspicious	604 Elm Street	"Report of person on fire escape, UTL"	CLO				NO										0			0				
587	05/02/19 @0935	Thursday	same	19-M03831	Harassment	UI Campus	Report of Robert Richards possibly harrassing Vanessa Negkete	ACT				YES										0			0				
588	05/02/19 @1234	Thursday	same	19-M03838	Found Property	Palouse River Drive @ Arboretum	Found keys	CLO				NO										0			0				
589	05/03/19 @0744	Friday	same	19-M03865	Alarm; Elevator	835 Pine Street	Accidental activation	CLO				NO										0			0				
590	05/03/19 @1022	Friday	same	19-M03872	Accident; Hit Run	Moscow	Not on campus or related	CLO				NO										0			0				
591	05/03/19 @1057	Friday	same	19-M03875	Accident; Injury	Sweet and Main	State accident report	ACT				NO										0			0				
592	05/03/19 @1532	Friday	same	19-M03885	Threatening	"401 West 6th, Taco Time"	"Taco Time, manager got a mean text from ex employee"	CLO				NO										0			0				
593	05/03/19 @1537	Friday	same	19-M03886	Agency Assist	Moscow	Not on campus or related	ACT				NO										0			0				
594	05/03/19 @1644	Friday	same	19-M03890	Found Property	"Idaho Avenue, Lot 57"	"Found a check belonging to student, unable to contact student, booked"	CLO				NO										0			0				
595	05/04/19 @0152	Saturday	same	19-M03905	Diabetic Problems	901 Paradise Creek Street	"Low blood sugar, EMS handled it"	CLO				NO										0			0				
596	05/04/19 @0601	Saturday	same	19-M03910	Alarm; Burglary	"1215 Nez Perce Drive, Golf Course"	Authorized cancel	CLO				NO										0			0				
597	05/04/19 @1110	Saturday	same	19-M03913	Civil	UI Campus	Information exchange on a 10-50	ACT				NO										0			0				
598	05/04/19 @1324	Saturday	same	19-M03916	Threatening	908 Blake Ave	"Girls in house not getting along, civil issue"	CLO				NO										0			0				
599	05/04/19 @1444	Saturday	same	19-M03922	Malicious Mischief	822 Elm Street	Apparently some guys broke glass in parking lot and then cleaned it up	CLO				NO										0			0				
600	05/04/19 @2319	Saturday	same	19-M03940	Traffic Offense	Perimeter Dr. @ Pullman Road	Tired driver	ACT				NO										0			0				
601	05/04/19 @2342	Saturday	same	19-M03942	Alarm; Elevator	1080 West 6th	Accidental activation	CLO				NO										0			0				
602	05/06/19 @1041	Monday	same	19-M03977	Theft; Other	"""S LINE ST; near one of the"""	Stolen bicycle	CLO				YES										0			0				
603	05/06/19 @1357	Monday	same	19-M03986	Animal Problem	706 Deakin Ave	Dog taken to HSOP	CLO				NO										0			0				
604	05/06/19 @1504	Monday	same	19-M03991	Juvenile Problem	Moscow	Not on campus or related	CLO				NO										0			0				
605	05/07/19 @0855	Tuesday	same	19-M04016	Traffic Offense	Blake and Taylor	"Report of vehicle speeding, UTL the driver"	CLO				NO										0			0				
606	05/07/19 @1201	Tuesday	same	19-M04028	Theft; Automobile	Moscow	Not on campus or realted	ACT				NO										0			0				
607	05/07/19 @1246	Tuesday	same	19-M04030	Domestic Dispute	Moscow	Not on campus or realted	ACT				NO										0			0				
608	05/07/19 @ 1504	Tuesday	same	19-M04036	Harassment	"975 South Line Street, Commons"	"Ex-boyfriend problem, this is not a criminal offense"	CLO				NO										0			0				
609	05/07/19 @1802	Tuesday	same	19-M04043	Communications	1010 Blake Ave	Accidental 911	CLO				NO										0			0				
610	05/08/19 @0035	Wednesday	same	19-M04056	Welfare Check	Moscow	Not on campus or realted	CLO				NO										0			0				
611	05/08/19 @1725	Wednesday	same	19-M04078	Traffic Hazard	Farm Road	Unfounded	CLO				NO										0			0				
612	05/08/19 @2359	Wednesday	same	19-M04085	Animal Problem	1012 Deakin Ave	Dog in car and it was C4	CLO				NO										0			0				
613	05/09/19 @0117	Thursday	same	19-M04087	Suspicious	609 Elm Street	UTL on pickup idling in front of the house for 2 hours	UNF				NO										0			0				
614	05/09/19 @0921	Thursday	same	19-M04096	Sex Offense	Moscow	Lady somehow remembered being molested 35 years ago when she was 14 months old?.. Unknown location	CLO				NO										0			0				
615	05/09/19 @1051	Thursday	same	19-M04105	Suspicious	Moscow	Man looking for 15 girls to help him move	CLO				NO										0			0				
616	05/09/19 @1513	Thursday	same	19-M04122	Welfare Check	W Palouse River Dr	"David Lord acting suspicious, no criminal offense"	CLO				NO										0			0				
617	05/09/19 @ 1547	Thursday	same	19-M04124	Drugs	1080 West 6th Street	"Odor of marijuana, UTL"	CLO				NO										0			0				
618	05/09/19 @1723	Thursday	same	19-M04129	Communications	1080 West 6th Street	Accidental 911	CLO				NO										0			0				
619	05/09/19 @1832	Thursday	same	19-M04132	Lost Property	Moscow	Lost Chinese passport	ACT				NO										0			0				
620	05/09/19 @1841	Thursday	same	19-M04136	Animal; Stray	West Palouse River Drive	UTL dogs	UTL				NO										0			0				
621	05/09/19 @2044	Thursday	same	19-M04146	Civil	Moscow	Questions about racist remarks on social media	CLO				NO										0			0				
622	05/09/19 @2351	Thursday	same	19-M04151	Noise Complaint	344 Taylor Ave.	"1 male warned for noise, loud party"	WRN				NO										0			0				
623	05/10/19 @1209	Friday	same	19-M04168	Alarm; Elevator	1080 West 6th Street	Accidental activation	ACT				NO										0			0				
624	05/10/19 @1346	Friday	same	19-M04173	Theft; Other	1000 Paradise Creek Street	"Parking boot removed from car, lock damaged"	ACT				NO										0			0				
625	05/10/19 @1422	Friday	same	19-M04174	Communications	1010 Blake Ave	Accidental 911	CLO				NO										0			0				
626	05/10/19 @1423	Friday	same	19-M04176	Theft; Other	1212 Blake Ave	"Theft of cash box in alumni office, investigation continues"					YES										0			0				
627	05/10/19 @1424	Friday	same	19-M04175	Vin Inspection	903 Perimeter Drive	Vin inspec tion	CLO				NO										0			0				
628	05/10/19 @1632	Friday	same	19-M04183	Other Calls	Moscow	Questions about concealed carry	CLO				NO										0			0				
629	05/10/19 @1909	Friday	same	19-M04195	Alarm; Elevator	1080 West 6th Street	Accidental activation	CLO				NO										0			0				
630	05/10/19 @1953	Friday	same	19-M04197	Alarm; Fire	918 Blake Ave	False alarm	CLO				NO										0			0				
631	05/11/19 @0410	Saturday	same	19-M04206	Accident; Unk Injury	727 Nez Perce Drive	Hit and run					NO										0			0				
632	05/11/19 @1124	Saturday	same	19-M04210	Animal Problem	1000 Stadium Drive	"Two dogs in a car, they were C4"	CLO				NO										0			0				
633	05/11/19 @1155	Saturday	same	19-M04213	Accident; Hit Run	Stadium at 6th street	"Suspect contacted, he was unaware of the damage, info exchanged"	CLO				NO										0			0				
634	05/11/19 @1235	Saturday	same	19-M04216	Accident; Non-Injury	1080 W 6th Street	Crash					NO										0			0				
635	05/11/19 @1257	Saturday	same	19-M04220	Alarm; Elevator	901 Paradise Creek Street	Accidental activation					NO										0			0				
636	05/11/19 @1311	Saturday	same	19-M04221	Other Calls	6th Street at Perimeter	"Unfounded, no traffic issues"					NO										0			0				
637	05/11/19 @1414	Saturday	same	19-M04226	Alarm; Elevator	901 Paradise Creek Street	Accidental activation	CLO				NO										0			0				
638	05/11/19 @1553	Saturday	same	19-M04231	Theft; Other	1000 Paradise Creek Street	"Victim left a makeup bag in the SRC, when she returned it was gone"	CLO				NO										0			0				
639	05/12/19 @0049	Sunday	same	19-M04251	Domestic Dispute	1011 Deakin Avenue	"Unfounded, apparently the RP has night terrors and thinks they're real"					NO										0			0				
640	05/12/19 @0657	Sunday	same	19-M04255	Found Property	1080 West 6th Street	Found knife	CLO				NO										0			0				
641	05/12/19 @1316	Sunday	same	19-M04261	Harassment	506 Taylor Ave	"Attempted phising scam, RP did not fall for it"	CLO				NO										0			0				
642	05/12/19 @1414	Sunday	1145	19-M04263	Theft; Other	901 Paradise Creek Street	"Student moving out of LLC, left several items on grass for 2 hours, when she finally returened they were gone"					NO										0			0				
643	05/13/19 @0804	Monday	same	19-M04277	Traffic Offense	Stadium Drive and 6th Street	"Vehicles bypassing ""road closed"" signs at 6th and Rayburn"					NO										0			0				
644	05/13/19 @1537	Monday	same	19-M04295	Other Calls	709 Elm Street	Dumpster divers	CLO				NO										0			0				
645	05/13/19 @1753	Monday	same	19-M04303	Other Calls	Moscow	Expired car seat	CLO				NO										0			0				
646	05/13/19 @2054	Monday	same	19-M04306	Extra Patrol	709 Elm Street	Dumpster divers	CLO				NO										0			0				
647	05/14/19 @1159	Tuesday	same	19-M04322	Animal Problem	658 South Line	UTL	CLO				NO										0			0				
648	05/14/19 @1457	Tuesday	same	19-M04328	Domestic Dispute	Palouse River Drive and Sand Road	"4 people in an argument, no crimes"	CLO				NO										0			0				
649	05/14/19 @1525	Tuesday	same	19-M04332	Gunshot Sounds	851 Campus Drive	"Report of gun shots, Campus Security Manager was on scene and confirmed it was not a gun shot, it was a metal ramp on a truck unloading"	CLO				NO										0			0				
650	05/14/19 @1646	Tuesday	same	19-M04337	Battery	Moscow	"Roman Adams claiming he was victim of batery in Sept, 2018 at Phi Delta Theta, when interviewed, he didn't make any sense, NR"	CLO				NO										0			0				
651	05/14/19 @1748	Tuesday	same	19-M04342	Civil	Moscow	Not on campus or realted	CLO				NO										0			0				
652	05/14/19 @1829	Tuesday	same	19-M04344	Alarm; Burglary	850 Rayburn	Employee error	EE				NO										0			0				
653	05/15/19 @1501	Wednesday	same	19-M04362	Alarm; Burglary	503 University Avenue	Employee error	CLO				NO										0			0				
